Frame,Clock,x,y,h,w,label,score
109291,1:12:51,638,167,530,191,,
109292,1:12:51,515,384,336,509,,
109293,1:12:51,534,504,216,432,,
109320,1:12:52,737,613,107,233,,
109321,1:12:52,639,542,178,260,,
109322,1:12:52,632,469,233,261,,
109323,1:12:52,623,392,308,260,,
109324,1:12:52,623,309,305,233,,
109325,1:12:53,583,245,342,305,,
109326,1:12:53,564,181,301,441,,
109327,1:12:53,615,162,327,241,,
109328,1:12:53,685,160,165,82,,
109347,1:12:53,1032,0,412,248,,
109348,1:12:53,530,0,720,750,,
109349,1:12:53,711,0,694,427,,
109350,1:12:54,499,0,703,484,,
109350,1:12:54,628,14,638,643,,
109351,1:12:54,626,330,129,159,,
109351,1:12:54,700,0,252,201,,
109352,1:12:54,511,0,585,375,,
109353,1:12:54,555,0,214,213,,
109354,1:12:54,483,0,231,282,,
109355,1:12:54,495,26,144,113,,
109356,1:12:54,390,0,167,280,,
109399,1:12:55,573,11,129,136,,
109400,1:12:56,563,20,135,150,,
109401,1:12:56,582,23,90,112,,
109422,1:12:56,651,20,166,59,,
109423,1:12:56,662,36,167,57,,
109454,1:12:58,620,19,181,116,,
109455,1:12:58,574,0,171,213,,
109456,1:12:58,710,0,147,92,,
109506,1:13:00,509,446,262,48,,
109506,1:13:00,756,577,84,174,,
109506,1:13:00,685,148,100,114,,
109508,1:13:00,0,0,62,206,,
109509,1:13:00,0,0,425,133,,
109511,1:13:00,0,353,367,227,,
109513,1:13:00,0,617,103,297,,
115680,1:17:07,737,638,82,146,,
115681,1:17:07,560,551,169,265,,
115682,1:17:07,556,473,247,271,,
115683,1:17:07,546,378,329,270,,
115684,1:17:07,508,409,300,224,,
115685,1:17:07,509,368,335,223,,
115686,1:17:07,509,310,378,266,,
115687,1:17:07,504,253,389,389,,
115688,1:17:07,499,197,445,469,,
115689,1:17:07,523,167,381,382,,
115690,1:17:07,661,152,158,139,,
115691,1:17:07,670,291,142,111,,
115703,1:17:08,618,301,207,90,,
115706,1:17:08,599,434,115,129,,
115707,1:17:08,568,191,288,274,,
115746,1:17:09,710,378,125,138,,
115747,1:17:09,498,192,389,502,,
115748,1:17:09,583,163,434,335,,
115749,1:17:09,653,225,351,214,,
115750,1:17:10,633,181,523,195,,
115751,1:17:10,568,496,208,216,,
115751,1:17:10,694,200,173,134,,
115752,1:17:10,643,251,212,134,,
115752,1:17:10,781,271,98,102,,
115753,1:17:10,621,296,396,351,,
115754,1:17:10,628,373,316,398,,
115755,1:17:10,681,415,272,397,,
115756,1:17:10,878,457,166,258,,
115757,1:17:10,929,510,210,288,,
115848,1:17:13,643,226,92,147,,
115849,1:17:13,640,183,234,184,,
115850,1:17:14,500,87,466,479,,
115851,1:17:14,639,288,415,332,,
115852,1:17:14,521,413,307,413,,
115888,1:17:15,666,616,104,212,,
115889,1:17:15,620,511,209,346,,
115890,1:17:15,616,431,289,276,,
115891,1:17:15,606,370,332,214,,
115892,1:17:15,602,301,400,277,,
115893,1:17:15,590,234,353,278,,
115894,1:17:15,616,178,335,367,,
115895,1:17:15,673,158,287,281,,
115896,1:17:15,726,136,300,167,,
115897,1:17:15,734,177,117,105,,
115949,1:17:17,512,588,132,175,,
115951,1:17:18,905,312,408,375,,
116401,1:17:36,651,215,194,146,,
116402,1:17:36,653,265,279,163,,
116403,1:17:36,650,335,366,174,,
116404,1:17:36,684,438,282,166,,
119664,1:19:46,1121,639,81,129,,
119665,1:19:46,1000,545,175,280,,
119666,1:19:46,868,457,263,327,,
119667,1:19:46,739,363,350,296,,
119668,1:19:46,520,283,410,455,,
119669,1:19:46,526,181,469,530,,
119670,1:19:46,498,123,433,557,,
119671,1:19:46,557,156,367,313,,
119672,1:19:46,547,289,191,152,,
119673,1:19:46,511,229,242,411,,
119674,1:19:46,789,263,143,138,,
119730,1:19:49,593,355,113,179,,
119730,1:19:49,661,147,117,151,,
119731,1:19:49,609,215,245,219,,
119732,1:19:49,634,271,185,166,,
119733,1:19:49,647,350,103,159,,
119735,1:19:49,652,215,227,163,,
119736,1:19:49,659,296,139,153,,
119737,1:19:49,672,298,101,152,,
119738,1:19:49,660,237,195,181,,
119739,1:19:49,699,153,275,181,,
119749,1:19:49,671,132,131,124,,
126198,1:24:07,1077,605,115,203,,
126199,1:24:07,379,294,426,834,,
126200,1:24:08,0,0,720,704,,
126200,1:24:08,0,116,392,223,,
131008,1:27:20,687,139,155,143,,
131009,1:27:20,690,159,186,167,,
131010,1:27:20,680,210,251,202,,
131011,1:27:20,520,244,458,552,,
131012,1:27:20,601,339,357,435,,
131012,1:27:20,600,525,120,88,,
131013,1:27:20,834,464,253,251,,
132737,1:28:29,446,410,269,347,,
132738,1:28:29,245,243,257,255,,
132739,1:28:29,85,0,352,229,,
132740,1:28:29,101,0,176,135,,
132740,1:28:29,0,38,156,104,,
132741,1:28:29,74,0,131,97,,
132758,1:28:30,997,15,339,181,,
132759,1:28:30,1033,424,296,247,,
132759,1:28:30,1141,0,206,139,,
132952,1:28:38,1147,448,272,133,,
132953,1:28:38,984,362,279,246,,
132953,1:28:38,1156,475,185,124,,
132954,1:28:38,1085,260,317,186,,
132954,1:28:38,993,219,292,89,,
132955,1:28:38,824,521,167,141,,
132955,1:28:38,904,68,364,289,,
132956,1:28:38,743,74,501,298,,
132957,1:28:38,645,0,567,293,,
132958,1:28:38,532,0,304,398,,
132959,1:28:38,584,0,211,232,,
132960,1:28:38,476,0,130,453,,
132960,1:28:38,494,47,83,259,,
132962,1:28:38,567,48,144,96,,
132963,1:28:38,527,35,164,92,,
132964,1:28:38,533,18,139,98,,
133092,1:28:43,640,0,124,268,,
133093,1:28:43,587,0,249,426,,
133094,1:28:43,647,60,373,425,,
133095,1:28:43,789,256,428,344,,
133096,1:28:43,870,413,307,410,,
133097,1:28:43,1052,637,83,224,,
133149,1:28:45,909,546,174,198,,
133150,1:28:46,779,452,268,259,,
133151,1:28:46,818,402,284,204,,
133152,1:28:46,601,373,326,317,,
133153,1:28:46,539,340,354,517,,
133154,1:28:46,650,306,319,234,,
133155,1:28:46,649,282,314,204,,
133156,1:28:46,676,244,319,222,,
133157,1:28:46,616,201,361,265,,
133158,1:28:46,595,156,281,339,,
133159,1:28:46,654,140,167,144,,
133716,1:29:08,724,192,127,77,,
133717,1:29:08,683,211,164,151,,
133718,1:29:08,681,245,254,175,,
133719,1:29:08,570,222,473,470,,
133720,1:29:08,688,389,331,350,,
134827,1:29:53,0,541,179,140,,
134828,1:29:53,152,466,254,338,,
134829,1:29:53,393,313,310,496,,
134829,1:29:53,112,206,295,282,,
134830,1:29:53,647,70,416,491,,
134831,1:29:53,946,0,283,334,,
138967,1:32:38,1083,589,131,187,,
138967,1:32:38,954,632,88,112,,
138968,1:32:38,836,524,196,254,,
138969,1:32:38,669,438,257,306,,
138970,1:32:38,535,354,342,417,,
138970,1:32:38,526,428,230,102,,
138971,1:32:38,504,263,397,582,,
138972,1:32:38,520,209,419,467,,
138973,1:32:38,563,161,402,298,,
138974,1:32:38,640,148,330,161,,
139830,1:33:13,1030,282,344,250,,
139831,1:33:13,537,0,457,743,,
139832,1:33:13,0,0,547,694,,
139833,1:33:13,0,0,402,398,,
140918,1:33:56,668,193,171,143,,
140919,1:33:56,655,175,322,181,,
140920,1:33:56,515,244,457,497,,
140920,1:33:56,943,347,156,116,,
140921,1:33:56,522,381,336,440,,
140921,1:33:56,913,497,194,152,,
140922,1:33:56,655,565,150,275,,
141044,1:34:01,854,28,487,426,,
141045,1:34:01,790,0,662,490,,
141046,1:34:01,697,0,400,380,,
141047,1:34:01,539,0,217,305,,
141048,1:34:01,490,0,193,324,,
141049,1:34:01,119,178,187,102,,
141049,1:34:01,481,2,166,115,,
141050,1:34:02,487,0,130,85,,
141144,1:34:05,574,0,113,236,,
141145,1:34:05,518,0,283,393,,
141146,1:34:05,557,101,464,408,,
141146,1:34:05,625,121,124,161,,
141147,1:34:05,704,190,496,350,,
141148,1:34:05,823,258,423,289,,
141149,1:34:05,963,507,213,230,,
141214,1:34:08,932,595,125,173,,
141215,1:34:08,837,477,243,230,,
141216,1:34:08,836,412,306,253,,
141217,1:34:08,740,373,318,253,,
141218,1:34:08,669,331,362,272,,
141219,1:34:08,613,272,403,315,,
141220,1:34:08,523,212,368,537,,
141221,1:34:08,579,167,407,445,,
141222,1:34:08,622,148,335,230,,
141223,1:34:08,676,144,114,104,,
141241,1:34:09,693,165,169,68,,
141242,1:34:09,679,160,136,77,,
141463,1:34:18,689,201,116,116,,
141464,1:34:18,676,209,202,157,,
141465,1:34:18,695,259,288,162,,
141466,1:34:18,691,345,346,199,,
141467,1:34:18,746,429,291,334,,
141467,1:34:18,628,466,254,211,,
