"","Frame","Clock","x","y","h","w","label","score","FileName","diff","Event"
"579",90790,"1:00:31",929,433,287,240,NA,NA,"VT0115_S1_VP7_20190607",1,57
"580",90791,"1:00:31",857,386,298,179,NA,NA,"VT0115_S1_VP7_20190607",1,57
"581",90792,"1:00:31",712,384,281,263,NA,NA,"VT0115_S1_VP7_20190607",1,57
"582",90793,"1:00:31",746,344,232,191,NA,NA,"VT0115_S1_VP7_20190607",1,57
"583",90794,"1:00:31",639,330,371,312,NA,NA,"VT0115_S1_VP7_20190607",1,57
"584",90795,"1:00:31",555,284,421,377,NA,NA,"VT0115_S1_VP7_20190607",1,57
"585",90796,"1:00:31",533,223,375,395,NA,NA,"VT0115_S1_VP7_20190607",1,57
"586",90797,"1:00:31",570,102,365,248,NA,NA,"VT0115_S1_VP7_20190607",1,57
"587",90798,"1:00:31",526,2,384,322,NA,NA,"VT0115_S1_VP7_20190607",1,57
"588",90799,"1:00:31",552,0,219,347,NA,NA,"VT0115_S1_VP7_20190607",1,57
"589",90800,"1:00:32",508,0,167,202,NA,NA,"VT0115_S1_VP7_20190607",1,57
"590",90801,"1:00:32",541,18,159,141,NA,NA,"VT0115_S1_VP7_20190607",1,57
"591",90886,"1:00:35",653,226,88,123,NA,NA,"VT0115_S1_VP7_20190607",85,58
"592",90887,"1:00:35",605,188,219,196,NA,NA,"VT0115_S1_VP7_20190607",1,58
"593",90888,"1:00:35",499,87,482,408,NA,NA,"VT0115_S1_VP7_20190607",1,58
"594",90888,"1:00:35",760,98,202,161,NA,NA,"VT0115_S1_VP7_20190607",0,58
"595",90889,"1:00:35",557,313,392,326,NA,NA,"VT0115_S1_VP7_20190607",1,58
"596",90890,"1:00:35",508,358,362,293,NA,NA,"VT0115_S1_VP7_20190607",1,58
"597",90891,"1:00:35",612,575,129,84,NA,NA,"VT0115_S1_VP7_20190607",1,58
"598",90928,"1:00:37",525,0,58,191,NA,NA,"VT0115_S1_VP7_20190607",37,59
"599",90929,"1:00:37",485,0,233,313,NA,NA,"VT0115_S1_VP7_20190607",1,59
"600",90930,"1:00:37",490,0,417,359,NA,NA,"VT0115_S1_VP7_20190607",1,59
"601",90931,"1:00:37",503,100,514,404,NA,NA,"VT0115_S1_VP7_20190607",1,59
"602",90931,"1:00:37",701,455,108,148,NA,NA,"VT0115_S1_VP7_20190607",0,59
"603",90932,"1:00:37",651,316,386,322,NA,NA,"VT0115_S1_VP7_20190607",1,59
"604",90933,"1:00:37",793,487,233,283,NA,NA,"VT0115_S1_VP7_20190607",1,59
"605",90934,"1:00:37",927,655,65,196,NA,NA,"VT0115_S1_VP7_20190607",1,59
"606",90990,"1:00:39",819,607,113,150,NA,NA,"VT0115_S1_VP7_20190607",56,60
"607",90991,"1:00:39",756,511,209,191,NA,NA,"VT0115_S1_VP7_20190607",1,60
"608",90992,"1:00:39",657,589,131,195,NA,NA,"VT0115_S1_VP7_20190607",1,60
"609",90993,"1:00:39",536,511,209,321,NA,NA,"VT0115_S1_VP7_20190607",1,60
"610",90994,"1:00:39",504,432,272,432,NA,NA,"VT0115_S1_VP7_20190607",1,60
"611",90995,"1:00:39",572,366,337,267,NA,NA,"VT0115_S1_VP7_20190607",1,60
"612",90996,"1:00:39",570,344,358,411,NA,NA,"VT0115_S1_VP7_20190607",1,60
"613",90997,"1:00:39",558,306,360,411,NA,NA,"VT0115_S1_VP7_20190607",1,60
"614",90998,"1:00:39",541,251,326,442,NA,NA,"VT0115_S1_VP7_20190607",1,60
"615",90999,"1:00:39",503,210,288,473,NA,NA,"VT0115_S1_VP7_20190607",1,60
"616",91000,"1:00:40",654,163,326,207,NA,NA,"VT0115_S1_VP7_20190607",1,60
"617",91021,"1:00:40",683,187,125,86,NA,NA,"VT0115_S1_VP7_20190607",21,NA
"618",93189,"1:02:07",0,370,327,243,NA,NA,"VT0115_S1_VP7_20190607",2168,61
"619",93190,"1:02:07",0,84,461,397,NA,NA,"VT0115_S1_VP7_20190607",1,61
"620",93191,"1:02:07",326,29,347,351,NA,NA,"VT0115_S1_VP7_20190607",1,61
"621",93192,"1:02:07",430,0,704,480,NA,NA,"VT0115_S1_VP7_20190607",1,61
"622",93193,"1:02:07",734,239,444,256,NA,NA,"VT0115_S1_VP7_20190607",1,61
"623",93443,"1:02:17",806,576,144,184,NA,NA,"VT0115_S1_VP7_20190607",250,62
"624",93444,"1:02:17",651,405,301,423,NA,NA,"VT0115_S1_VP7_20190607",1,62
"625",93445,"1:02:17",711,362,358,336,NA,NA,"VT0115_S1_VP7_20190607",1,62
"626",93446,"1:02:17",671,288,406,246,NA,NA,"VT0115_S1_VP7_20190607",1,62
"627",93447,"1:02:17",505,226,429,395,NA,NA,"VT0115_S1_VP7_20190607",1,62
"628",93448,"1:02:17",498,176,396,508,NA,NA,"VT0115_S1_VP7_20190607",1,62
"629",93449,"1:02:17",567,163,351,263,NA,NA,"VT0115_S1_VP7_20190607",1,62
"630",93450,"1:02:18",575,339,183,169,NA,NA,"VT0115_S1_VP7_20190607",1,62
"631",93451,"1:02:18",607,304,184,86,NA,NA,"VT0115_S1_VP7_20190607",1,62
"632",93452,"1:02:18",621,191,297,227,NA,NA,"VT0115_S1_VP7_20190607",1,62
"633",93543,"1:02:21",677,277,193,120,NA,NA,"VT0115_S1_VP7_20190607",91,63
"634",93547,"1:02:21",589,160,380,248,NA,NA,"VT0115_S1_VP7_20190607",4,63
"635",93548,"1:02:21",662,161,479,356,NA,NA,"VT0115_S1_VP7_20190607",1,63
"636",93548,"1:02:21",498,227,268,357,NA,NA,"VT0115_S1_VP7_20190607",0,63
"637",93549,"1:02:21",502,223,420,525,NA,NA,"VT0115_S1_VP7_20190607",1,63
"638",93550,"1:02:22",500,252,357,513,NA,NA,"VT0115_S1_VP7_20190607",1,63
"639",93551,"1:02:22",528,258,313,365,NA,NA,"VT0115_S1_VP7_20190607",1,63
"640",93552,"1:02:22",505,136,234,307,NA,NA,"VT0115_S1_VP7_20190607",1,63
"641",93553,"1:02:22",656,399,147,156,NA,NA,"VT0115_S1_VP7_20190607",1,63
"642",93563,"1:02:22",509,169,74,202,NA,NA,"VT0115_S1_VP7_20190607",10,63
"643",93564,"1:02:22",744,312,266,299,NA,NA,"VT0115_S1_VP7_20190607",1,63
"644",93564,"1:02:22",595,80,131,157,NA,NA,"VT0115_S1_VP7_20190607",0,63
"645",93565,"1:02:22",667,116,425,317,NA,NA,"VT0115_S1_VP7_20190607",1,63
"646",93566,"1:02:22",816,95,585,242,NA,NA,"VT0115_S1_VP7_20190607",1,63
"647",93566,"1:02:22",705,415,125,214,NA,NA,"VT0115_S1_VP7_20190607",0,63
"648",93567,"1:02:22",577,183,432,543,NA,NA,"VT0115_S1_VP7_20190607",1,63
"649",93568,"1:02:22",716,368,330,534,NA,NA,"VT0115_S1_VP7_20190607",1,63
"650",93569,"1:02:22",1054,640,80,226,NA,NA,"VT0115_S1_VP7_20190607",1,63
"651",93728,"1:02:29",687,203,124,121,NA,NA,"VT0115_S1_VP7_20190607",159,64
"652",93729,"1:02:29",685,215,164,150,NA,NA,"VT0115_S1_VP7_20190607",1,64
"653",93730,"1:02:29",685,239,264,179,NA,NA,"VT0115_S1_VP7_20190607",1,64
"654",93731,"1:02:29",601,262,427,418,NA,NA,"VT0115_S1_VP7_20190607",1,64
"655",93732,"1:02:29",728,433,284,253,NA,NA,"VT0115_S1_VP7_20190607",1,64
"656",93752,"1:02:30",974,568,152,197,NA,NA,"VT0115_S1_VP7_20190607",20,64
"657",93753,"1:02:30",882,442,278,339,NA,NA,"VT0115_S1_VP7_20190607",1,64
"658",93754,"1:02:30",688,431,265,282,NA,NA,"VT0115_S1_VP7_20190607",1,64
"659",93755,"1:02:30",516,346,354,399,NA,NA,"VT0115_S1_VP7_20190607",1,64
"660",93756,"1:02:30",508,202,478,566,NA,NA,"VT0115_S1_VP7_20190607",1,64
"661",93757,"1:02:30",556,179,460,445,NA,NA,"VT0115_S1_VP7_20190607",1,64
"662",93758,"1:02:30",614,172,367,281,NA,NA,"VT0115_S1_VP7_20190607",1,64
"663",93759,"1:02:30",605,170,326,216,NA,NA,"VT0115_S1_VP7_20190607",1,64
"664",93763,"1:02:30",712,85,180,120,NA,NA,"VT0115_S1_VP7_20190607",4,64
"665",93768,"1:02:30",803,169,134,124,NA,NA,"VT0115_S1_VP7_20190607",5,64
"666",93790,"1:02:31",607,110,113,165,NA,NA,"VT0115_S1_VP7_20190607",22,65
"667",93792,"1:02:31",655,127,100,104,NA,NA,"VT0115_S1_VP7_20190607",2,65
"668",93793,"1:02:31",658,91,127,117,NA,NA,"VT0115_S1_VP7_20190607",1,65
"669",93797,"1:02:31",589,54,138,148,NA,NA,"VT0115_S1_VP7_20190607",4,65
"670",93802,"1:02:32",645,42,141,108,NA,NA,"VT0115_S1_VP7_20190607",5,65
"671",105194,"1:10:07",1118,0,97,155,NA,NA,"VT0115_S1_VP7_20190607",11392,66
"672",105195,"1:10:07",751,0,552,469,NA,NA,"VT0115_S1_VP7_20190607",1,66
"673",105196,"1:10:07",701,347,135,91,NA,NA,"VT0115_S1_VP7_20190607",1,66
"674",105196,"1:10:07",511,0,259,568,NA,NA,"VT0115_S1_VP7_20190607",0,66
"675",105197,"1:10:07",596,0,356,448,NA,NA,"VT0115_S1_VP7_20190607",1,66
"676",105198,"1:10:07",547,0,263,246,NA,NA,"VT0115_S1_VP7_20190607",1,66
"677",105198,"1:10:07",671,91,84,111,NA,NA,"VT0115_S1_VP7_20190607",0,66
"678",105199,"1:10:07",475,0,229,257,NA,NA,"VT0115_S1_VP7_20190607",1,66
"679",105200,"1:10:08",546,0,157,82,NA,NA,"VT0115_S1_VP7_20190607",1,66
"680",105267,"1:10:10",639,199,191,181,NA,NA,"VT0115_S1_VP7_20190607",67,67
"681",105268,"1:10:10",513,116,423,392,NA,NA,"VT0115_S1_VP7_20190607",1,67
"682",105269,"1:10:10",607,375,327,389,NA,NA,"VT0115_S1_VP7_20190607",1,67
"683",105270,"1:10:10",570,438,282,267,NA,NA,"VT0115_S1_VP7_20190607",1,67
"684",105327,"1:10:13",569,0,153,284,NA,NA,"VT0115_S1_VP7_20190607",57,68
"685",105328,"1:10:13",527,0,315,385,NA,NA,"VT0115_S1_VP7_20190607",1,68
"686",105329,"1:10:13",606,65,482,348,NA,NA,"VT0115_S1_VP7_20190607",1,68
"687",105330,"1:10:13",652,273,423,388,NA,NA,"VT0115_S1_VP7_20190607",1,68
"688",105331,"1:10:13",882,510,203,246,NA,NA,"VT0115_S1_VP7_20190607",1,68
"689",105382,"1:10:15",960,637,83,182,NA,NA,"VT0115_S1_VP7_20190607",51,69
"690",105383,"1:10:15",919,486,234,361,NA,NA,"VT0115_S1_VP7_20190607",1,69
"691",105384,"1:10:15",784,386,311,275,NA,NA,"VT0115_S1_VP7_20190607",1,69
"692",105384,"1:10:15",876,526,143,180,NA,NA,"VT0115_S1_VP7_20190607",0,69
"693",105385,"1:10:15",722,418,213,211,NA,NA,"VT0115_S1_VP7_20190607",1,69
"694",105385,"1:10:15",829,500,189,128,NA,NA,"VT0115_S1_VP7_20190607",0,69
"695",105386,"1:10:15",688,329,246,225,NA,NA,"VT0115_S1_VP7_20190607",1,69
"696",105387,"1:10:15",631,372,328,252,NA,NA,"VT0115_S1_VP7_20190607",1,69
"697",105388,"1:10:15",582,335,368,353,NA,NA,"VT0115_S1_VP7_20190607",1,69
"698",105389,"1:10:15",505,278,385,503,NA,NA,"VT0115_S1_VP7_20190607",1,69
"699",105390,"1:10:15",525,234,331,377,NA,NA,"VT0115_S1_VP7_20190607",1,69
"700",105391,"1:10:15",569,157,349,310,NA,NA,"VT0115_S1_VP7_20190607",1,69
"701",105392,"1:10:15",667,157,315,244,NA,NA,"VT0115_S1_VP7_20190607",1,69
"702",105393,"1:10:15",801,297,94,113,NA,NA,"VT0115_S1_VP7_20190607",1,69
"703",105411,"1:10:16",676,168,132,90,NA,NA,"VT0115_S1_VP7_20190607",18,69
"704",109036,"1:12:41",635,416,304,645,NA,NA,"VT0115_S1_VP7_20190607",3625,70
"705",109036,"1:12:41",752,538,140,310,NA,NA,"VT0115_S1_VP7_20190607",0,70
"706",109037,"1:12:41",352,576,144,583,NA,NA,"VT0115_S1_VP7_20190607",1,70
"707",109038,"1:12:41",0,499,175,56,NA,NA,"VT0115_S1_VP7_20190607",1,70
"708",109038,"1:12:41",330,269,217,110,NA,NA,"VT0115_S1_VP7_20190607",0,70
"709",109038,"1:12:41",0,78,339,117,NA,NA,"VT0115_S1_VP7_20190607",0,70
"710",109179,"1:12:47",903,581,139,247,NA,NA,"VT0115_S1_VP7_20190607",141,71
"711",109180,"1:12:47",817,508,212,311,NA,NA,"VT0115_S1_VP7_20190607",1,71
"712",109181,"1:12:47",819,378,332,387,NA,NA,"VT0115_S1_VP7_20190607",1,71
"713",109182,"1:12:47",760,368,324,240,NA,NA,"VT0115_S1_VP7_20190607",1,71
"714",109183,"1:12:47",580,303,392,384,NA,NA,"VT0115_S1_VP7_20190607",1,71
"715",109184,"1:12:47",502,236,383,582,NA,NA,"VT0115_S1_VP7_20190607",1,71
"716",109185,"1:12:47",556,139,471,459,NA,NA,"VT0115_S1_VP7_20190607",1,71
"717",109186,"1:12:47",586,166,393,318,NA,NA,"VT0115_S1_VP7_20190607",1,71
"718",109187,"1:12:47",568,173,352,282,NA,NA,"VT0115_S1_VP7_20190607",1,71
"719",109188,"1:12:47",537,218,286,156,NA,NA,"VT0115_S1_VP7_20190607",1,71
"720",109188,"1:12:47",822,239,103,133,NA,NA,"VT0115_S1_VP7_20190607",0,71
"721",109189,"1:12:47",568,148,101,243,NA,NA,"VT0115_S1_VP7_20190607",1,71
"722",109192,"1:12:47",783,160,158,116,NA,NA,"VT0115_S1_VP7_20190607",3,71
"723",109258,"1:12:50",673,180,268,207,NA,NA,"VT0115_S1_VP7_20190607",66,72
"724",109259,"1:12:50",560,192,303,369,NA,NA,"VT0115_S1_VP7_20190607",1,72
"725",109260,"1:12:50",530,209,365,463,NA,NA,"VT0115_S1_VP7_20190607",1,72
"726",109261,"1:12:50",575,213,273,456,NA,NA,"VT0115_S1_VP7_20190607",1,72
"727",109262,"1:12:50",650,129,538,435,NA,NA,"VT0115_S1_VP7_20190607",1,72
"728",109262,"1:12:50",572,211,307,412,NA,NA,"VT0115_S1_VP7_20190607",0,72
"729",109263,"1:12:50",641,356,337,540,NA,NA,"VT0115_S1_VP7_20190607",1,72
"730",109264,"1:12:50",973,461,259,300,NA,NA,"VT0115_S1_VP7_20190607",1,72
"731",109264,"1:12:50",1072,584,136,199,NA,NA,"VT0115_S1_VP7_20190607",0,72
"732",109289,"1:12:51",658,285,97,102,NA,NA,"VT0115_S1_VP7_20190607",25,73
"733",109290,"1:12:51",665,165,302,125,NA,NA,"VT0115_S1_VP7_20190607",1,73
"734",109291,"1:12:51",638,167,530,191,NA,NA,"VT0115_S1_VP7_20190607",1,73
"735",109292,"1:12:51",515,384,336,509,NA,NA,"VT0115_S1_VP7_20190607",1,73
"736",109293,"1:12:51",534,504,216,432,NA,NA,"VT0115_S1_VP7_20190607",1,73
"737",109320,"1:12:52",737,613,107,233,NA,NA,"VT0115_S1_VP7_20190607",27,74
"738",109321,"1:12:52",639,542,178,260,NA,NA,"VT0115_S1_VP7_20190607",1,74
"739",109322,"1:12:52",632,469,233,261,NA,NA,"VT0115_S1_VP7_20190607",1,74
"740",109323,"1:12:52",623,392,308,260,NA,NA,"VT0115_S1_VP7_20190607",1,74
"741",109324,"1:12:52",623,309,305,233,NA,NA,"VT0115_S1_VP7_20190607",1,74
"742",109325,"1:12:53",583,245,342,305,NA,NA,"VT0115_S1_VP7_20190607",1,74
"743",109326,"1:12:53",564,181,301,441,NA,NA,"VT0115_S1_VP7_20190607",1,74
"744",109327,"1:12:53",615,162,327,241,NA,NA,"VT0115_S1_VP7_20190607",1,74
"745",109328,"1:12:53",685,160,165,82,NA,NA,"VT0115_S1_VP7_20190607",1,74
"746",109347,"1:12:53",1032,0,412,248,NA,NA,"VT0115_S1_VP7_20190607",19,74
"747",109348,"1:12:53",530,0,720,750,NA,NA,"VT0115_S1_VP7_20190607",1,74
"748",109349,"1:12:53",711,0,694,427,NA,NA,"VT0115_S1_VP7_20190607",1,74
"749",109350,"1:12:54",499,0,703,484,NA,NA,"VT0115_S1_VP7_20190607",1,74
"750",109350,"1:12:54",628,14,638,643,NA,NA,"VT0115_S1_VP7_20190607",0,74
"751",109351,"1:12:54",626,330,129,159,NA,NA,"VT0115_S1_VP7_20190607",1,74
"752",109351,"1:12:54",700,0,252,201,NA,NA,"VT0115_S1_VP7_20190607",0,74
"753",109352,"1:12:54",511,0,585,375,NA,NA,"VT0115_S1_VP7_20190607",1,74
"754",109353,"1:12:54",555,0,214,213,NA,NA,"VT0115_S1_VP7_20190607",1,74
"755",109354,"1:12:54",483,0,231,282,NA,NA,"VT0115_S1_VP7_20190607",1,74
"756",109355,"1:12:54",495,26,144,113,NA,NA,"VT0115_S1_VP7_20190607",1,74
"757",109356,"1:12:54",390,0,167,280,NA,NA,"VT0115_S1_VP7_20190607",1,74
"758",109399,"1:12:55",573,11,129,136,NA,NA,"VT0115_S1_VP7_20190607",43,75
"759",109400,"1:12:56",563,20,135,150,NA,NA,"VT0115_S1_VP7_20190607",1,75
"760",109401,"1:12:56",582,23,90,112,NA,NA,"VT0115_S1_VP7_20190607",1,75
"761",109422,"1:12:56",651,20,166,59,NA,NA,"VT0115_S1_VP7_20190607",21,NA
"762",109423,"1:12:56",662,36,167,57,NA,NA,"VT0115_S1_VP7_20190607",1,NA
"763",109454,"1:12:58",620,19,181,116,NA,NA,"VT0115_S1_VP7_20190607",31,76
"764",109455,"1:12:58",574,0,171,213,NA,NA,"VT0115_S1_VP7_20190607",1,76
"765",109456,"1:12:58",710,0,147,92,NA,NA,"VT0115_S1_VP7_20190607",1,76
"766",109506,"1:13:00",509,446,262,48,NA,NA,"VT0115_S1_VP7_20190607",50,77
"767",109506,"1:13:00",756,577,84,174,NA,NA,"VT0115_S1_VP7_20190607",0,77
"768",109506,"1:13:00",685,148,100,114,NA,NA,"VT0115_S1_VP7_20190607",0,77
"769",109508,"1:13:00",0,0,62,206,NA,NA,"VT0115_S1_VP7_20190607",2,77
"770",109509,"1:13:00",0,0,425,133,NA,NA,"VT0115_S1_VP7_20190607",1,77
"771",109511,"1:13:00",0,353,367,227,NA,NA,"VT0115_S1_VP7_20190607",2,77
"772",109513,"1:13:00",0,617,103,297,NA,NA,"VT0115_S1_VP7_20190607",2,77
"773",115680,"1:17:07",737,638,82,146,NA,NA,"VT0115_S1_VP7_20190607",6167,78
"774",115681,"1:17:07",560,551,169,265,NA,NA,"VT0115_S1_VP7_20190607",1,78
"775",115682,"1:17:07",556,473,247,271,NA,NA,"VT0115_S1_VP7_20190607",1,78
"776",115683,"1:17:07",546,378,329,270,NA,NA,"VT0115_S1_VP7_20190607",1,78
"777",115684,"1:17:07",508,409,300,224,NA,NA,"VT0115_S1_VP7_20190607",1,78
"778",115685,"1:17:07",509,368,335,223,NA,NA,"VT0115_S1_VP7_20190607",1,78
"779",115686,"1:17:07",509,310,378,266,NA,NA,"VT0115_S1_VP7_20190607",1,78
"780",115687,"1:17:07",504,253,389,389,NA,NA,"VT0115_S1_VP7_20190607",1,78
"781",115688,"1:17:07",499,197,445,469,NA,NA,"VT0115_S1_VP7_20190607",1,78
"782",115689,"1:17:07",523,167,381,382,NA,NA,"VT0115_S1_VP7_20190607",1,78
"783",115690,"1:17:07",661,152,158,139,NA,NA,"VT0115_S1_VP7_20190607",1,78
"784",115691,"1:17:07",670,291,142,111,NA,NA,"VT0115_S1_VP7_20190607",1,78
"785",115703,"1:17:08",618,301,207,90,NA,NA,"VT0115_S1_VP7_20190607",12,78
"786",115706,"1:17:08",599,434,115,129,NA,NA,"VT0115_S1_VP7_20190607",3,78
"787",115707,"1:17:08",568,191,288,274,NA,NA,"VT0115_S1_VP7_20190607",1,78
"788",115746,"1:17:09",710,378,125,138,NA,NA,"VT0115_S1_VP7_20190607",39,79
"789",115747,"1:17:09",498,192,389,502,NA,NA,"VT0115_S1_VP7_20190607",1,79
"790",115748,"1:17:09",583,163,434,335,NA,NA,"VT0115_S1_VP7_20190607",1,79
"791",115749,"1:17:09",653,225,351,214,NA,NA,"VT0115_S1_VP7_20190607",1,79
"792",115750,"1:17:10",633,181,523,195,NA,NA,"VT0115_S1_VP7_20190607",1,79
"793",115751,"1:17:10",568,496,208,216,NA,NA,"VT0115_S1_VP7_20190607",1,79
"794",115751,"1:17:10",694,200,173,134,NA,NA,"VT0115_S1_VP7_20190607",0,79
"795",115752,"1:17:10",643,251,212,134,NA,NA,"VT0115_S1_VP7_20190607",1,79
"796",115752,"1:17:10",781,271,98,102,NA,NA,"VT0115_S1_VP7_20190607",0,79
"797",115753,"1:17:10",621,296,396,351,NA,NA,"VT0115_S1_VP7_20190607",1,79
"798",115754,"1:17:10",628,373,316,398,NA,NA,"VT0115_S1_VP7_20190607",1,79
"799",115755,"1:17:10",681,415,272,397,NA,NA,"VT0115_S1_VP7_20190607",1,79
"800",115756,"1:17:10",878,457,166,258,NA,NA,"VT0115_S1_VP7_20190607",1,79
"801",115757,"1:17:10",929,510,210,288,NA,NA,"VT0115_S1_VP7_20190607",1,79
"802",115848,"1:17:13",643,226,92,147,NA,NA,"VT0115_S1_VP7_20190607",91,80
"803",115849,"1:17:13",640,183,234,184,NA,NA,"VT0115_S1_VP7_20190607",1,80
"804",115850,"1:17:14",500,87,466,479,NA,NA,"VT0115_S1_VP7_20190607",1,80
"805",115851,"1:17:14",639,288,415,332,NA,NA,"VT0115_S1_VP7_20190607",1,80
"806",115852,"1:17:14",521,413,307,413,NA,NA,"VT0115_S1_VP7_20190607",1,80
"807",115888,"1:17:15",666,616,104,212,NA,NA,"VT0115_S1_VP7_20190607",36,81
"808",115889,"1:17:15",620,511,209,346,NA,NA,"VT0115_S1_VP7_20190607",1,81
"809",115890,"1:17:15",616,431,289,276,NA,NA,"VT0115_S1_VP7_20190607",1,81
"810",115891,"1:17:15",606,370,332,214,NA,NA,"VT0115_S1_VP7_20190607",1,81
"811",115892,"1:17:15",602,301,400,277,NA,NA,"VT0115_S1_VP7_20190607",1,81
"812",115893,"1:17:15",590,234,353,278,NA,NA,"VT0115_S1_VP7_20190607",1,81
"813",115894,"1:17:15",616,178,335,367,NA,NA,"VT0115_S1_VP7_20190607",1,81
"814",115895,"1:17:15",673,158,287,281,NA,NA,"VT0115_S1_VP7_20190607",1,81
"815",115896,"1:17:15",726,136,300,167,NA,NA,"VT0115_S1_VP7_20190607",1,81
"816",115897,"1:17:15",734,177,117,105,NA,NA,"VT0115_S1_VP7_20190607",1,81
"817",115949,"1:17:17",512,588,132,175,NA,NA,"VT0115_S1_VP7_20190607",52,NA
"818",115951,"1:17:18",905,312,408,375,NA,NA,"VT0115_S1_VP7_20190607",2,NA
"819",116401,"1:17:36",651,215,194,146,NA,NA,"VT0115_S1_VP7_20190607",450,82
"820",116402,"1:17:36",653,265,279,163,NA,NA,"VT0115_S1_VP7_20190607",1,82
"821",116403,"1:17:36",650,335,366,174,NA,NA,"VT0115_S1_VP7_20190607",1,82
"822",116404,"1:17:36",684,438,282,166,NA,NA,"VT0115_S1_VP7_20190607",1,82
"823",119664,"1:19:46",1121,639,81,129,NA,NA,"VT0115_S1_VP7_20190607",3260,83
"824",119665,"1:19:46",1000,545,175,280,NA,NA,"VT0115_S1_VP7_20190607",1,83
"825",119666,"1:19:46",868,457,263,327,NA,NA,"VT0115_S1_VP7_20190607",1,83
"826",119667,"1:19:46",739,363,350,296,NA,NA,"VT0115_S1_VP7_20190607",1,83
"827",119668,"1:19:46",520,283,410,455,NA,NA,"VT0115_S1_VP7_20190607",1,83
"828",119669,"1:19:46",526,181,469,530,NA,NA,"VT0115_S1_VP7_20190607",1,83
"829",119670,"1:19:46",498,123,433,557,NA,NA,"VT0115_S1_VP7_20190607",1,83
"830",119671,"1:19:46",557,156,367,313,NA,NA,"VT0115_S1_VP7_20190607",1,83
"831",119672,"1:19:46",547,289,191,152,NA,NA,"VT0115_S1_VP7_20190607",1,83
"832",119673,"1:19:46",511,229,242,411,NA,NA,"VT0115_S1_VP7_20190607",1,83
"833",119674,"1:19:46",789,263,143,138,NA,NA,"VT0115_S1_VP7_20190607",1,83
"834",119730,"1:19:49",593,355,113,179,NA,NA,"VT0115_S1_VP7_20190607",56,84
"835",119730,"1:19:49",661,147,117,151,NA,NA,"VT0115_S1_VP7_20190607",0,84
"836",119731,"1:19:49",609,215,245,219,NA,NA,"VT0115_S1_VP7_20190607",1,84
"837",119732,"1:19:49",634,271,185,166,NA,NA,"VT0115_S1_VP7_20190607",1,84
"838",119733,"1:19:49",647,350,103,159,NA,NA,"VT0115_S1_VP7_20190607",1,84
"839",119735,"1:19:49",652,215,227,163,NA,NA,"VT0115_S1_VP7_20190607",2,84
"840",119736,"1:19:49",659,296,139,153,NA,NA,"VT0115_S1_VP7_20190607",1,84
"841",119737,"1:19:49",672,298,101,152,NA,NA,"VT0115_S1_VP7_20190607",1,84
"842",119738,"1:19:49",660,237,195,181,NA,NA,"VT0115_S1_VP7_20190607",1,84
"843",119739,"1:19:49",699,153,275,181,NA,NA,"VT0115_S1_VP7_20190607",1,84
"844",119749,"1:19:49",671,132,131,124,NA,NA,"VT0115_S1_VP7_20190607",10,84
"845",126198,"1:24:07",1077,605,115,203,NA,NA,"VT0115_S1_VP7_20190607",6449,85
"846",126199,"1:24:07",379,294,426,834,NA,NA,"VT0115_S1_VP7_20190607",1,85
"847",126200,"1:24:08",0,0,720,704,NA,NA,"VT0115_S1_VP7_20190607",1,85
"848",126200,"1:24:08",0,116,392,223,NA,NA,"VT0115_S1_VP7_20190607",0,85
"849",131008,"1:27:20",687,139,155,143,NA,NA,"VT0115_S1_VP7_20190607",4808,86
"850",131009,"1:27:20",690,159,186,167,NA,NA,"VT0115_S1_VP7_20190607",1,86
"851",131010,"1:27:20",680,210,251,202,NA,NA,"VT0115_S1_VP7_20190607",1,86
"852",131011,"1:27:20",520,244,458,552,NA,NA,"VT0115_S1_VP7_20190607",1,86
"853",131012,"1:27:20",601,339,357,435,NA,NA,"VT0115_S1_VP7_20190607",1,86
"854",131012,"1:27:20",600,525,120,88,NA,NA,"VT0115_S1_VP7_20190607",0,86
"855",131013,"1:27:20",834,464,253,251,NA,NA,"VT0115_S1_VP7_20190607",1,86
"856",132737,"1:28:29",446,410,269,347,NA,NA,"VT0115_S1_VP7_20190607",1724,87
"857",132738,"1:28:29",245,243,257,255,NA,NA,"VT0115_S1_VP7_20190607",1,87
"858",132739,"1:28:29",85,0,352,229,NA,NA,"VT0115_S1_VP7_20190607",1,87
"859",132740,"1:28:29",101,0,176,135,NA,NA,"VT0115_S1_VP7_20190607",1,87
"860",132740,"1:28:29",0,38,156,104,NA,NA,"VT0115_S1_VP7_20190607",0,87
"861",132741,"1:28:29",74,0,131,97,NA,NA,"VT0115_S1_VP7_20190607",1,87
"862",132758,"1:28:30",997,15,339,181,NA,NA,"VT0115_S1_VP7_20190607",17,87
"863",132759,"1:28:30",1033,424,296,247,NA,NA,"VT0115_S1_VP7_20190607",1,87
"864",132759,"1:28:30",1141,0,206,139,NA,NA,"VT0115_S1_VP7_20190607",0,87
"865",132952,"1:28:38",1147,448,272,133,NA,NA,"VT0115_S1_VP7_20190607",193,88
"866",132953,"1:28:38",984,362,279,246,NA,NA,"VT0115_S1_VP7_20190607",1,88
"867",132953,"1:28:38",1156,475,185,124,NA,NA,"VT0115_S1_VP7_20190607",0,88
"868",132954,"1:28:38",1085,260,317,186,NA,NA,"VT0115_S1_VP7_20190607",1,88
