DVDRef,TapeLength,EffectiveLength,MaleFemaleOverlap,FemaleFeedCount,MaleFeedCount,FemaleFeedTime,FemaleNonFeedTime,MaleFeedTime,MaleNonFeedTime
2352,84.5,82.80000305,0.899999976,15,30,33,,15.10000038,
2353,90,74.69999695,0.699999988,15,18,14.60000038,,4.900000095,
2354,90,87.90000153,0.600000024,18,12,32.40000153,,3.799999952,
2356,90,85.5,0.699999988,21,18,38.40000153,,10.19999981,
2361,90,89,1.600000024,21,23,31.79999924,,11.19999981,
2362,90,79.30000305,0,10,10,8,,3.299999952,
2363,90,87.5,0.300000012,24,33,12.69999981,,5.900000095,
2364,90,83.5,0,20,11,6.300000191,,2.299999952,
2369,90,88.5,0.300000012,9,9,42.79999924,,36.20000076,
2370,90,80.59999847,0.200000003,12,6,31.29999924,,0.899999976,
2374,90,85.59999847,1,5,20,26.89999962,,26.70000076,
2375,90,88.80000305,0.400000006,15,29,19.29999924,,11.89999962,
2376,90,88.19999695,0.300000012,14,12,20.5,,20,
2382,58,56.70000076,0.400000006,11,3,7,,3,
2383,90,69.5,0,6,1,1.200000048,1.299999952,0.100000001,0.699999988
2384,90,87.30000305,1.5,16,6,7.5,0.800000012,19,13.69999981
2385,90,88.90000153,0,10,14,31.10000038,0.200000003,10.19999981,5.099999905
2386,90,86.59999847,0,9,7,47.29999924,,5.5,
2388,90,89.30000305,0,15,7,20.29999924,2.900000095,1.200000048,0
2389,60,55.59999847,0,7,8,6.5,,0.899999976,
2391,90,88.40000153,0.600000024,17,23,30,,4.599999905,
2392,90,88.30000305,0.300000012,21,13,37,,9.100000381,
2393,90,88.09999847,0,9,15,19.60000038,,40.20000076,
2394,90,87.69999695,1.5,29,27,30.89999962,0.200000003,8,1.5
2396,82.80000305,79.90000153,0,11,14,3.299999952,0.600000024,9.399999619,3
2398,90,87.5,0,30,18,13.80000019,,6.099999905,
2401,90,86.5,0.600000024,35,18,21.10000038,0.100000001,9.199999809,6.300000191
2402,90,82.90000153,1,9,17,22.89999962,0.300000012,25.79999924,0.800000012
2403,90,88.09999847,0,45,7,11.89999962,0.800000012,1.799999952,
2406,77.40000153,75.09999847,0.200000003,18,43,20.39999962,0.100000001,6.699999809,0.600000024
2408,90,88.80000305,0.600000024,15,29,7.099999905,0.899999976,10.39999962,2.799999952
2409,90.19999695,88.5,0.899999976,17,59,19.89999962,9.199999809,15.5,2.200000048
2410,90.09999847,88.5,0.600000024,15,28,8.899999619,0.300000012,3.5,0.899999976
2412,70.30000305,63.59999847,0,,17,,,7.5,0.100000001
2415,90,88.5,0.400000006,29,41,6.400000095,,6,
2420,90,88,1.200000048,19,30,14.60000038,0.300000012,9.100000381,0.200000003
2424,90,78.90000153,0,10,17,3.799999952,,3.799999952,
2425,90,84.19999695,0,11,14,11.19999981,,5.900000095,
2441,90,87.40000153,0,27,17,10.60000038,,15.30000019,
2442,90,88.90000153,0.800000012,10,33,21.10000038,,12.30000019,
2444,90,88.59999847,0.300000012,31,35,10.30000019,,21.20000076,
2446,90,86.59999847,0.200000003,9,22,18.5,,12.30000019,
2447,29.60000038,28.20000076,0,5,3,9,,7.5,
2448,90,85.80000305,1.299999952,45,35,18.89999962,,4.599999905,
2449,90,90,2,12,43,20.5,,31.10000038,
2450,90,87.30000305,1.399999976,4,7,64.09999847,,18,
2452,29.79999924,25.60000038,0.400000006,3,10,9.800000191,,4.300000191,
2453,90,84.90000153,0,18,21,13.60000038,,8.699999809,
2455,90,86.30000305,0.300000012,45,25,11.89999962,,19,
2456,90,87.59999847,0,18,28,18.79999924,,4,
2457,90,80.69999695,0,12,2,39.79999924,,0.300000012,
2459,90,86.80000305,1.700000048,14,34,6.599999905,,18.79999924,
2461,102.5,72.80000305,1.299999952,6,11,29.20000076,,43.40000153,
2465,85.59999847,84.90000153,1,14,15,45.29999924,,6.699999809,
2467,90,68.5,0.400000006,3,2,38.40000153,,0.400000006,
2469,90,85.90000153,0,,32,,,18.5,
2470,86,84.40000153,0.200000003,16,35,11.10000038,,19.5,
2473,67,65.59999847,0.600000024,33,14,25.70000076,,3.700000048,
2475,90,83.40000153,0,9,1,36.29999924,,0.300000012,
2476,89.59999847,87.69999695,0.100000001,41,13,18.5,,6.400000095,
2480,90,89,2.200000048,14,35,60.29999924,,9.899999619,
2481,90,88.69999695,0.100000001,25,27,12.30000019,,9.899999619,
2482,78,76.40000153,0.600000024,14,26,23.20000076,,4,
2484,90,79.90000153,0,9,21,5.900000095,,3.5,
2485,75.5,73.59999847,0.400000006,8,8,11.30000019,,18.79999924,
2489,90,88.09999847,0,27,16,35.29999924,,4.5,
2490,90,88.30000305,2.200000048,8,7,35.5,,29.89999962,
2491,90,87.59999847,0.800000012,16,14,35.70000076,,2.599999905,
2492,90,82.69999695,0.300000012,15,19,8.600000381,,1.5,
2494,90,86.69999695,3,9,23,38.29999924,,18.10000038,
2495,90,86.90000153,1.799999952,16,6,15.19999981,,30.70000076,
2499,90,87,0.800000012,41,10,22.29999924,,1.399999976,
2500,90,87.80000305,0.100000001,8,15,30.5,,19,
2501,90,88.90000153,0,13,15,5.300000191,,4.099999905,
2504,90,87.19999695,0.400000006,12,11,36,,8.800000191,
2505,90,85.69999695,0.5,24,18,18.79999924,,4.900000095,
2507,90,85.80000305,0.800000012,12,9,48.59999847,,36.20000076,
2508,90,88.5,0,13,12,21.10000038,,18.5,
2509,90,88.80000305,5.599999905,9,16,51.29999924,,33.5,
2510,90,84.19999695,0.200000003,5,5,38.40000153,,41.29999924,
2511,90,88.30000305,1.600000024,27,37,28.29999924,0.100000001,12.39999962,3.400000095
2512,90,88,0.200000003,16,11,18.10000038,2.400000095,22.70000076,5.900000095
2514,90,90,0.400000006,18,37,36.29999924,0.699999988,21.79999924,0.100000001
2515,90,87.80000305,0.300000012,13,21,13.10000038,0.600000024,11,0.300000012
2516,90,85.40000153,0.400000006,24,12,30.5,1.899999976,3,3.200000048
2520,90,88.5,0,31,6,22.29999924,2.299999952,9.699999809,5.199999809
2521,90,86.09999847,1.700000048,10,18,43.20000076,1.200000048,16.29999924,13.10000038
2522,90,82.80000305,1.399999976,15,21,38,1.200000048,3.099999905,8.399999619
2523,90,89.19999695,0,27,10,22.89999962,1.399999976,5.300000191,2.299999952
2524,90,87.90000153,0.100000001,7,7,37.79999924,1.100000024,39.20000076,3
2525,39.90000153,37.59999847,0,10,7,8.699999809,0.200000003,2.799999952,0.699999988
2526,90,88.69999695,0.699999988,19,17,34.40000153,1.600000024,10,1.299999952
2527,90,86,0.100000001,18,27,8.300000191,0.5,6.599999905,1.799999952
2528,90,65.40000153,0,1,3,0.400000006,,1.200000048,4.800000191
2529,90,88.90000153,0,20,11,34.70000076,0.800000012,10.89999962,1
2530,90,89.5,0,10,5,9.399999619,2.400000095,1.100000024,1.399999976
2531,42.59000015,41.68999863,1.299999952,18,11,10.39999962,0.699999988,5.300000191,0.300000012
2532,90,90,0.100000001,16,12,29.79999924,0.200000003,24.20000076,2.299999952
2533,90,85.19999695,1.600000024,12,12,55.70000076,0.899999976,6.199999809,1.899999976
2534,90,89.19999695,0.300000012,14,14,35.09999847,4,2.900000095,2.299999952
2535,90,85,0,19,2,9.100000381,8.899999619,0.300000012,1.700000048
2536,60.70000076,57.40000153,0.100000001,7,11,16.70000076,2.700000048,13.69999981,0.100000001
2537,90,90,0.100000001,17,11,56.70000076,0.100000001,1.899999976,1.700000048
2538,90,88.09999847,1.5,15,22,19.70000076,,23.70000076,1.399999976
2539,90,84.90000153,0,8,,64,0.100000001,,
2540,90,87.59999847,0.300000012,16,11,38.40000153,1,11,2.599999905
2541,90,83.90000153,0.200000003,20,14,13.60000038,0.300000012,25.20000076,2.400000095
2542,90,83.40000153,0.400000006,30,29,22.79999924,0.100000001,14.80000019,1.899999976
2543,90,82.09999847,0.600000024,11,14,10.60000038,,16.10000038,1.200000048
2544,90,89,0.899999976,11,12,27.60000038,2.099999905,27.89999962,5.699999809
2558,90,81.69999695,0,9,9,13.80000019,0.200000003,20.79999924,7.400000095
2559,90,85.19999695,0.600000024,11,18,18.39999962,,3.799999952,
2563,90,84.80000305,0,15,21,4.699999809,1,5.5,0.100000001
2568,90,86.80000305,2.599999905,16,11,55.90000153,0.200000003,8.300000191,2.299999952
2569,90,88.5,0.100000001,16,27,7.199999809,0.699999988,4.300000191,1
2570,90,88.09999847,0.300000012,14,13,23,,8.399999619,1.200000048
2574,90,90,0.800000012,35,31,12.39999962,4.699999809,5.300000191,1.899999976
2576,90,87.69999695,1.299999952,23,22,8.600000381,1.799999952,6.5,5
2577,90,86.40000153,0.400000006,11,8,36.5,0.200000003,12.5,3
2579,90,86.59999847,0.5,11,5,35,0.300000012,2.799999952,0
2580,90,84.69999695,0,14,4,14.89999962,,0.899999976,
2581,90,86.69999695,0.300000012,13,9,23.70000076,,8.899999619,
2582,90,82.59999847,0,13,8,16.79999924,,1.799999952,
2583,90,85.59999847,0,19,10,11.60000038,,1.600000024,
2586,90,87,0.100000001,27,14,35.59999847,,3,
2587,90,89.09999847,1.299999952,26,19,31.79999924,,8.399999619,
2588,90,86,0.400000006,23,11,11.5,,11.60000038,
2589,90,87.30000305,0,33,27,14.69999981,,13.39999962,
2590,90,89,1.899999976,33,29,17,,8.800000191,
2591,90,72.30000305,0.100000001,10,22,7.099999905,,4.099999905,
2592,90,88,0.899999976,11,6,20.39999962,,17.60000038,
2593,90,81.19999695,0,18,20,7.699999809,,4,
2594,90,84.30000305,0,21,18,9.199999809,,1.799999952,
2595,16.5,10,0,1,3,0.699999988,,0.5,
2598,90,88.40000153,4.099999905,9,10,58.40000153,,9.600000381,
2599,90,90,1.600000024,25,8,21.5,,2.700000048,
2600,90,87.30000305,0,28,36,2.5,,0.200000003,
2602,90,73.59999847,1.600000024,6,24,22.39999962,,11.60000038,
2606,90,89,3.299999952,25,37,26.89999962,5.400000095,10.60000038,
2607,90,88.40000153,0.800000012,18,11,9.399999619,0.600000024,6.5,1.5
2608,90,87.40000153,0.200000003,14,15,12.89999962,0.100000001,10.19999981,1.700000048
2612,90,83.19999695,0.400000006,24,6,26.29999924,1.200000048,7.699999809,2.299999952
2613,90,76,0.800000012,11,12,25,,4.5,
2616,90,85.5,0,30,1,26.79999924,,0,
2617,90,85.40000153,0,17,16,29.60000038,,8.800000191,
2619,90,88.40000153,0.800000012,20,14,13.5,,3.200000048,
2623,90,88.09999847,0.699999988,9,8,33.40000153,,21,
2625,90,90,1,22,22,43.79999924,,5.400000095,
2626,90,90,2.400000095,9,24,36.70000076,,19.70000076,
2627,90,87.5,0.800000012,17,42,19.39999962,,14.60000038,
2632,90,77.40000153,0,7,1,12.89999962,,0.600000024,
2637,90,89,0,26,21,3.200000048,,1.899999976,
2638,90,79,0.100000001,12,4,17.39999962,,0.899999976,
2640,90,89.40000153,0.100000001,28,10,15.39999962,,8.800000191,
2641,62.79999924,61.90000153,0,11,18,10.30000019,,4.099999905,
2642,90,88.19999695,0,14,13,23.10000038,,1.299999952,
2645,90,88.90000153,0.100000001,13,16,23.29999924,,11.30000019,
2646,90,88.90000153,0.100000001,21,24,15.10000038,,10.39999962,
2647,90,88.80000305,0.300000012,16,12,31.10000038,,4.5,
2649,90,89.40000153,0.819999993,22,26,43.52000046,,21.20000076,
2658,90,88.59999847,0.300000012,20,5,18,,1.5,
2659,90,88.59999847,0,24,17,11.69999981,,2.900000095,
2664,90,85.19999695,0.100000001,28,7,9.199999809,,2.200000048,
2666,90,88.30000305,0,18,11,5.5,,7.5,
2670,90,82.80000305,0,28,3,16.39999962,,0.699999988,
2673,90.19999695,88.90000153,0.100000001,18,46,11.60000038,,1.899999976,
2679,90,87.59999847,0,16,13,15.60000038,,18.39999962,
2680,90,87.19999695,0.100000001,14,12,27.10000038,,1.899999976,
2681,90,82.90000153,0.300000012,10,9,32.40000153,,21.39999962,
2688,90,86.69999695,0.5,24,17,23.20000076,,6.300000191,
2690,90,88.09999847,0,18,10,19,,10.80000019,
2692,90,86.30000305,0,24,12,21.79999924,,9.899999619,
2693,90,80.40000153,0,14,6,26,,2.599999905,
2696,90,89.09999847,0.5,9,27,28.70000076,,8.5,
2697,90,88.5,1.299999952,9,12,39.79999924,,20.10000038,
2698,90,90,2,6,32,25.29999924,,25.89999962,
2699,90,86,0.200000003,11,14,26.70000076,,15.60000038,
2700,90,82.59999847,0.100000001,7,7,40.09999847,,32.90000153,
2701,90,88.5,0.300000012,13,15,21.79999924,,5.5,
2702,90,89.90000153,0.899999976,9,13,51.5,,9,
2705,71.90000153,71.90000153,0.5,9,19,30.79999924,,8.600000381,
2706,90,90,0,5,10,30.89999962,,26.10000038,
2707,90,88.69999695,0,7,12,21.70000076,,28.5,
2708,90,88.19999695,0.100000001,10,32,8,,8.100000381,
2709,90,87,0.200000003,32,20,22.29999924,,5.300000191,
2710,90,89.30000305,0.200000003,15,7,39.59999847,,20.20000076,
2711,90,87.69999695,0.200000003,24,19,14.80000019,,6.800000191,
2712,90,88.69999695,0.200000003,15,25,20.60000038,,8.699999809,
2713,90,89.09999847,0.5,16,14,31.20000076,,16,
2714,90,86.30000305,0.600000024,13,23,20,,3.400000095,
2715,90,90,0.200000003,11,10,25.10000038,,12.39999962,
2716,90,86.09999847,0.100000001,11,11,32,,6.699999809,
2717,90,88.19999695,0.5,12,18,29.29999924,,14.89999962,
2718,90,88.90000153,0,14,42,15.39999962,,0.699999988,
2719,84.59999847,83.09999847,0.800000012,34,19,19.29999924,,3.200000048,
2720,90,85.30000305,0.100000001,15,7,19,,10.30000019,
2721,90,88.69999695,0,16,21,6.800000191,,4.199999809,
2722,90,86.69999695,0,6,18,6.699999809,,21.70000076,
2723,90,88.40000153,0.600000024,24,25,18.29999924,,18.89999962,
2724,90,86.40000153,0,8,8,12.10000038,,1.799999952,
2726,68.59999847,64.09999847,0,18,9,10.30000019,,7,
2727,90,88.19999695,1.100000024,26,31,25.5,,8.800000191,
2729,90,88.30000305,0,29,,34.90000153,,,
2730,90,89.30000305,3.200000048,8,18,45.70000076,,18.79999924,
2731,90,89.40000153,1.799999952,37,47,24.20000076,,17.89999962,
2732,90,87.19999695,0.100000001,10,32,10.39999962,,9.600000381,
2733,90,89.30000305,0,17,14,19.79999924,,23.70000076,
2734,90,88.90000153,0.300000012,10,18,31.10000038,,2.200000048,
2735,71.90000153,70.5,0.5,17,38,7.900000095,,3,
2736,90,89.09999847,2.099999905,26,13,10.19999981,,6.199999809,
2738,90,87.19999695,0,21,5,51.09999847,,1.200000048,
2739,90,85.40000153,1.399999976,22,18,28.5,,13.30000019,
2741,90,88.5,0.400000006,23,30,24.89999962,,3.599999905,
2743,76,75,0,6,7,7.800000191,,6.599999905,
2744,51,47.29999924,0.5,8,13,11.60000038,,8.199999809,
2745,90,86.69999695,0.100000001,15,18,20.20000076,,3.799999952,
2747,90,88.30000305,0.899999976,17,15,28.79999924,,19.79999924,
2748,90,89.5,0.899999976,12,11,22.89999962,,8.300000191,
2749,90,88.5,0.800000012,20,19,11.80000019,,6.199999809,
2750,90,87.19999695,0.699999988,11,14,11,,14.80000019,
2753,90,89.09999847,0.300000012,10,10,44.40000153,,5.900000095,
2754,90,89.09999847,1.100000024,14,17,40.59999847,,13.80000019,
2758,90,87.19999695,0.400000006,23,12,11.10000038,,17,
2760,90,79.30000305,0,7,11,1.600000024,,3.400000095,
2763,90,67.19999695,0,6,3,43,,0.699999988,
2766,90,87.80000305,0,17,20,8.399999619,,1.5,
2767,90,86.5,2.200000048,16,20,37.29999924,,6,
2768,90,87.40000153,0,21,24,3.400000095,,5.599999905,
2771,90,86.59999847,0.300000012,28,22,24.29999924,,4.900000095,
2773,90,89,0,11,3,45,,7.800000191,
2774,90.19999695,89,0,10,8,14.60000038,,8.100000381,
2775,90,86.40000153,1.200000048,11,9,34.40000153,,15.30000019,
2779,90,90,1.299999952,6,11,33.40000153,,32.59999847,
2781,90,90,0.800000012,11,15,13.5,,29,
2782,90,90,0,11,17,27.29999924,,19.60000038,
2785,90,88.5,0.200000003,24,21,25,,4.800000191,
2786,90,89.19999695,0.100000001,10,24,27.5,,20.20000076,
2790,90,88,0,5,1,51.5,,4.900000095,
2792,90,88.90000153,0,22,10,11.60000038,,7.699999809,
2793,90,86.40000153,0,19,7,24.29999924,,9,
2795,55,49,0,,5,,,32.79999924,
2797,90,87.69999695,0.200000003,8,5,7.800000191,,15.5,
2799,90,84,0.100000001,6,16,9.600000381,,32.90000153,
2803,90,87.40000153,0,11,7,32.20000076,,17.70000076,
2806,90,89.5,0.5,9,18,15.39999962,,22.20000076,
2809,90,84.09999847,0,9,11,3.099999905,,1.5,
2811,90,86.30000305,0,19,4,16,,2.099999905,
2812,90,86.30000305,0.200000003,16,37,11.10000038,,9.100000381,
2814,90,88.69999695,0.600000024,13,32,12.80000019,,6.900000095,
2818,90,89.40000153,1.200000048,21,46,39.70000076,,12.89999962,
2819,90,84.09999847,0,20,5,13.5,,1.899999976,
2820,87.09999847,81.80000305,0,,10,,,40.40000153,
2823,90,88.80000305,0.100000001,15,20,15.60000038,,11.10000038,
2824,90,87.19999695,0.300000012,17,16,13.5,,39.70000076,
2827,90,89.09999847,0.400000006,18,24,23.5,,4.599999905,
2829,90,81.30000305,0.200000003,41,12,23,,3.099999905,
2831,90,90,1.200000048,12,10,56.79999924,,16.29999924,
2833,90,88.40000153,1.899999976,24,20,25.79999924,,7.400000095,
2834,90,86.40000153,0.600000024,12,14,36.70000076,,23,
2835,90,83.5,0.300000012,14,7,31.79999924,,19.89999962,
2836,90,88.59999847,0.300000012,25,12,18.89999962,,9,
2844,90,84.40000153,1.600000024,10,15,29.39999962,,9,
2845,90,88.40000153,0.100000001,9,12,17.29999924,,33,
2846,90,89.5,0.200000003,20,28,24,,4.5,
2848,90,89.30000305,0,17,13,16.89999962,,26.89999962,
2849,90,87.5,0.200000003,16,12,22.89999962,,3.5,
2850,90,86.59999847,0.5,18,20,15.10000038,,4.300000191,
2852,90,87,0.200000003,12,8,41.29999924,,9.399999619,
2857,90,89.59999847,0.100000001,37,13,23,,13.10000038,
2858,90,87.09999847,0.400000006,10,23,26.20000076,,4.400000095,
2859,90,89,0.300000012,30,32,12.80000019,,6.800000191,
2860,90,89.40000153,0.899999976,28,20,13.30000019,,3.799999952,
2861,90,89.30000305,0,13,13,12.10000038,,7.199999809,
2862,90,90,0.300000012,27,15,19.39999962,,10.5,
2863,90,86.59999847,0,19,20,5.800000191,,3.099999905,
2865,90,89.5,0.699999988,11,8,10.39999962,,23.39999962,
2866,90,76.40000153,0.300000012,6,7,33.70000076,,4,
2867,90,85.40000153,0.400000006,22,29,12.39999962,,9.5,
2868,90,87.19999695,0.100000001,19,7,16.70000076,,1.299999952,
2869,90,89.30000305,0,10,14,30.29999924,,7.800000191,
2870,90,86.69999695,0,6,9,32,,13.19999981,
2879,90,84.30000305,0,10,7,14.60000038,,16.5,
2883,90,90,0,4,,35.40000153,,,
2884,90,84.59999847,0,9,8,18.5,,15,
2889,90,84.59999847,0.5,25,16,16.29999924,,9.600000381,
2890,90,88,0.899999976,35,9,18.10000038,,4,
2891,90,87.40000153,0,38,9,16,,5.699999809,
2892,74,70.69999695,0,9,5,22.89999962,,2.5,
2894,90,87.30000305,0.300000012,6,30,5.199999809,,22.70000076,
2895,90,82.30000305,0.699999988,7,21,14,,17.60000038,
2897,90,81.80000305,0,8,7,9,,7,
2898,90,85.69999695,0,7,5,10.5,,4.699999809,
2899,90,89.09999847,0.200000003,14,9,32,,31.60000038,
2901,90,84.90000153,0,12,10,15.19999981,,11.5,
2905,90,85.59999847,0.5,8,21,9.100000381,,24.20000076,
2907,90,87.69999695,0,12,12,16.70000076,,13.60000038,
2908,90,89.40000153,0.100000001,12,16,24.79999924,,19.29999924,
2909,90,83.40000153,0.400000006,14,12,20.5,,16,
2913,90,86.19999695,0,22,15,16.29999924,,2.299999952,
2914,90,87.69999695,2.299999952,13,20,39.20000076,,7.400000095,
2915,90,89,0,13,17,10,,28.70000076,
2916,90,88.69999695,0.600000024,18,27,25.79999924,,5.199999809,
2918,90,87.30000305,0.100000001,9,7,37.09999847,1,26.29999924,1.700000048
2920,90,88.30000305,0.899999976,14,10,31,0.400000006,12,0.5
2921,90,90,0,10,14,15.30000019,0.100000001,31.70000076,1.600000024
2924,90,80.80000305,0.200000003,5,29,3,0.300000012,9,1.399999976
2926,90,87.19999695,0,21,17,9.699999809,0.600000024,9.5,1.399999976
2928,90,88.40000153,0,9,6,23.70000076,0.200000003,9.300000191,9.100000381
2929,90,81.90000153,0.100000001,18,36,4.199999809,0.899999976,8.800000191,0.5
2930,90,89.69999695,0,,19,,,20.39999962,1
2940,90,75.69999695,1.299999952,5,10,57.90000153,,12.30000019,
2950,90,88.40000153,0.200000003,3,7,28.70000076,,32.29999924,
2975,90,87.90000153,0,17,9,35.40000153,,11.69999981,
2985,90,85.30000305,0,7,7,29.5,,10.39999962,
2988,90,88.69999695,1.299999952,14,30,37.79999924,,4.300000191,
2989,90,75.09999847,0.100000001,16,14,15,,2.400000095,
2990,90,82.40000153,0,11,12,26,,20,
2991,90,80.40000153,0.800000012,10,15,29.70000076,,23.29999924,
2993,90,88.59999847,1.399999976,8,8,42.09999847,,30.79999924,
2994,90,84.30000305,2.599999905,12,13,35.09999847,,40.09999847,
2995,90,88.19999695,1,13,30,40.20000076,,11,
2996,90,89.59999847,4,16,27,35.29999924,,10.30000019,
2997,90,89.40000153,0.899999976,12,13,27.39999962,,39.09999847,
2998,90,83.69999695,0.600000024,11,11,47.59999847,,10,
3000,90,85.69999695,0.699999988,9,13,16.89999962,,3.700000048,
3003,90,86.59999847,1.200000048,13,17,34.5,,20.29999924,
3004,64.40000153,64.40000153,0,3,1,42.59999847,,4.900000095,
3006,90,85.40000153,0.100000001,21,7,29.70000076,,8.800000191,
3007,90,88.80000305,0.300000012,10,15,9.199999809,,10.19999981,
3009,90,85.40000153,0.5,15,14,29.60000038,,9,
3010,90,90,0.200000003,7,8,37.09999847,,25.10000038,
3011,90,85.90000153,0,20,11,25.70000076,,8.699999809,
3012,90,86.59999847,0.699999988,13,13,39.5,,17.70000076,
3019,90,81.59999847,0,22,32,6.699999809,,3.5,
3021,90,90,0,15,6,46,,10.69999981,
3023,90,79.90000153,0,20,15,13.10000038,,7,
3024,90,78.90000153,0,32,8,17.70000076,,3.900000095,
3025,90,87.69999695,0.200000003,15,16,32.20000076,,37.29999924,
3026,90,87.90000153,0.800000012,16,13,34.79999924,,35,
3027,90,85.5,0,29,12,10.39999962,,2.900000095,
3029,90,89.5,0.400000006,13,26,34.79999924,,9.399999619,
3030,90,86,1.600000024,16,40,20.29999924,,13.60000038,
3032,90,74.90000153,0,8,,36.20000076,,,
3033,90,86.30000305,0,24,6,28.5,,4.300000191,
3034,90,86.30000305,0.200000003,9,5,18.20000076,,1,
3035,90,89,0,14,5,9.699999809,,0.800000012,
3036,90,81.09999847,0,17,,18.29999924,,,
3037,90,87.80000305,0,25,,17.89999962,,,
3039,90,90,1.100000024,10,12,56.29999924,,15.89999962,
3049,90,81.90000153,0,6,1,56.09999847,,0.100000001,
3063,90,84.30000305,0.100000001,7,6,43.70000076,,24.79999924,
3065,90,86.69999695,2.5,9,16,59.29999924,,14.60000038,
3067,90,84.80000305,0,10,,40.90000153,,,
3073,90,89.19999695,0.899999976,12,16,29.5,,16.20000076,
3079,90,88.19999695,1.100000024,10,9,40.40000153,,19.60000038,
3082,90,86.40000153,1,14,20,38.59999847,,3.599999905,
3097,90,88.40000153,0,13,11,21,,12.89999962,
3098,90,87.90000153,0,14,,17.5,,,
3099,90,82.30000305,0.200000003,20,17,11,,10.80000019,
3100,90,89.5,0.100000001,12,11,29.89999962,,31.39999962,
3102,90,86.80000305,0.5,6,8,42.59999847,,29.79999924,
3106,90,88.59999847,0,19,18,39.59999847,,3.299999952,
3110,90,87.5,0.5,15,20,26.20000076,,9.5,
3112,90,86.69999695,0,12,9,11,,12.5,
3113,90,86.59999847,0.100000001,14,8,20.20000076,,5.599999905,
3120,90,88.69999695,0,19,13,30.70000076,,3.099999905,
3121,90,82.40000153,0,14,14,15,,8.699999809,
3124,90,78,0.100000001,22,19,17.70000076,,2.900000095,
3125,90,88.69999695,0,19,10,30.70000076,,1.200000048,
3129,90,88.5,0.699999988,17,19,30.39999962,,3.299999952,
3132,90,87.5,0.100000001,9,10,47.70000076,,28.29999924,
3134,90.59999847,89.90000153,0,11,8,41.29999924,,29.10000038,
3135,90,88.69999695,1.600000024,14,11,27.29999924,,23.70000076,
3136,91.30000305,91.30000305,3,14,13,50.79999924,,25.39999962,
3138,90,85,0,14,15,19.79999924,,17,
3141,90,84.5,0.200000003,32,23,43.79999924,,6.199999809,
3142,90,88.40000153,0.100000001,20,21,28,,5.599999905,
3143,90,87.19999695,0.100000001,7,8,29.5,,2.099999905,
3144,90,82,0,19,3,21.20000076,,0.600000024,
3145,90,84.5,1.200000048,5,14,39.29999924,,39.20000076,
3146,90,88.09999847,0,26,10,31.89999962,,2.400000095,
3147,90.59999847,88.59999847,1.5,29,20,17.5,,6.699999809,
3148,90.59999847,90,1.899999976,11,23,40.70000076,,21.10000038,
3150,90,86.69999695,0.600000024,15,22,29.39999962,,25.29999924,
3151,90,89.09999847,0.400000006,26,7,36.59999847,,16.89999962,
3152,90,86.90000153,0.100000001,7,12,22.60000038,,42.20000076,
3153,90,83.19999695,1.700000048,11,26,17,,30.79999924,
3171,90.30000305,74.80000305,0,6,11,1.299999952,,1.799999952,
3173,90,87.09999847,0,8,5,18.79999924,,6.199999809,
3179,90.30000305,88.90000153,0.300000012,20,14,23.5,,21.60000038,
3182,90,86.09999847,0.400000006,38,11,10.69999981,,2,
3183,90.09999847,89.19999695,0.300000012,26,8,51.40000153,,6.900000095,
3184,90,88.59999847,0,9,8,31.10000038,,25.29999924,
3185,90.09999847,87.19999695,0.100000001,13,11,12.19999981,,1.5,
3188,90,88.90000153,0.100000001,15,15,14.60000038,,6.599999905,
3190,91.59999847,75.59999847,0.600000024,8,20,13.30000019,,6.199999809,
3191,90,86.40000153,0.100000001,12,14,18.60000038,,8.600000381,
3192,90,89.30000305,0.699999988,24,9,26.29999924,,5.199999809,
3193,90.5,90.5,0,9,9,30,,32.09999847,
3194,93.19999695,92.09999847,0,17,11,27.39999962,,10.19999981,
3195,90.59999847,87.69999695,0.300000012,23,39,14,,21.10000038,
3196,90,81.09999847,0.600000024,11,22,39.70000076,,3.5,
3197,90,84.69999695,0,14,,47.59999847,,,
3204,90,86.09999847,0.100000001,22,12,28.29999924,,16,
3205,113,110.5,0.600000024,25,17,42,,36.79999924,
3214,90,88.5,0.5,5,12,39.70000076,,11.89999962,
3215,94.59999847,92.09999847,0.300000012,27,10,33.59999847,,5.400000095,
3224,90,87.5,0.899999976,19,18,23.10000038,,15.60000038,
3231,90,86.90000153,0.5,9,14,34.40000153,,3,
3232,97.30000305,97.30000305,0.200000003,9,7,49.09999847,,41.70000076,
3233,90,89.09999847,0,31,12,14.80000019,,2.299999952,
3235,94,94,0,10,8,43.29999924,,32.90000153,
3243,90,85.90000153,1.600000024,4,14,50.59999847,,25.70000076,
3245,90,89.5,0.300000012,18,25,18.70000076,,18.29999924,
3247,90,87.40000153,0,16,19,20,,19.20000076,
3248,90,87.5,0.100000001,10,7,24.20000076,,4.400000095,
3255,90,88,0.100000001,8,6,44.70000076,,19.10000038,
3257,99.80000305,98.5,0,26,18,14.89999962,,4.599999905,
3259,106.1999969,102.0999985,1.200000048,6,27,54.5,,26.39999962,
3266,90,85.80000305,0.200000003,1,20,2.200000048,,9,
3268,90,89.5,0.100000001,27,32,7.699999809,,1.799999952,
3269,90,89.30000305,0,11,9,13,,0.800000012,
3274,93.40000153,85.40000153,0,5,7,33.90000153,,12.60000038,
