"","Frame","Clock","x","y","h","w","label","score","FileName","diff","Event"
"526",65577,"0:43:43",625,240,404,368,"Positive",0.99363893,"VT0139_S1_VP11_20190611",1,57
"527",65578,"0:43:43",634,105,440,485,"Positive",0.9527878,"VT0139_S1_VP11_20190611",1,57
"528",65579,"0:43:43",635,62,419,310,"Positive",0.99999917,"VT0139_S1_VP11_20190611",1,57
"529",65580,"0:43:43",649,77,434,330,"Positive",0.9906749,"VT0139_S1_VP11_20190611",1,57
"530",65581,"0:43:43",757,132,175,224,"Positive",0.8236068,"VT0139_S1_VP11_20190611",1,57
"531",65582,"0:43:43",745,132,343,342,"Positive",0.9999999,"VT0139_S1_VP11_20190611",1,57
"532",65584,"0:43:43",841,112,195,157,"Negative",0.75504005,"VT0139_S1_VP11_20190611",2,57
"533",65655,"0:43:46",684,346,125,158,"Positive",0.77568984,"VT0139_S1_VP11_20190611",71,NA
"534",65727,"0:43:49",717,296,130,174,"Positive",0.55166006,"VT0139_S1_VP11_20190611",72,58
"535",65744,"0:43:49",922,125,116,101,"Positive",0.6720814,"VT0139_S1_VP11_20190611",17,58
"536",65750,"0:43:50",906,159,148,129,"Positive",0.9111059,"VT0139_S1_VP11_20190611",6,58
"537",65751,"0:43:50",728,316,166,134,"Positive",0.9268978,"VT0139_S1_VP11_20190611",1,58
"538",65751,"0:43:50",896,175,172,164,"Negative",0.5675575,"VT0139_S1_VP11_20190611",0,58
"539",65752,"0:43:50",705,286,191,141,"Positive",0.9932696,"VT0139_S1_VP11_20190611",1,58
"540",65752,"0:43:50",906,169,207,198,"Positive",0.9994143,"VT0139_S1_VP11_20190611",0,58
"541",65753,"0:43:50",710,199,258,458,"Positive",0.71484447,"VT0139_S1_VP11_20190611",1,58
"542",65755,"0:43:50",800,207,494,480,"Positive",0.901835,"VT0139_S1_VP11_20190611",2,58
"543",65756,"0:43:50",990,472,248,290,"Negative",0.58752,"VT0139_S1_VP11_20190611",1,58
"544",67221,"0:44:48",889,610,110,130,"Negative",0.9031816,"VT0139_S1_VP11_20190611",1465,59
"545",67222,"0:44:48",830,473,247,284,"Positive",0.5473218,"VT0139_S1_VP11_20190611",1,59
"546",67223,"0:44:48",656,367,347,308,"Negative",0.5778322,"VT0139_S1_VP11_20190611",1,59
"547",67224,"0:44:48",632,283,393,304,"Positive",0.97836393,"VT0139_S1_VP11_20190611",1,59
"548",67225,"0:44:49",683,127,507,389,"Positive",1,"VT0139_S1_VP11_20190611",1,59
"549",67226,"0:44:49",674,88,400,411,"Positive",0.9999924,"VT0139_S1_VP11_20190611",1,59
"550",67227,"0:44:49",701,116,304,267,"Positive",0.97565514,"VT0139_S1_VP11_20190611",1,59
"551",67228,"0:44:49",650,87,367,434,"Positive",0.98773766,"VT0139_S1_VP11_20190611",1,59
"552",67230,"0:44:49",674,198,258,325,"Positive",0.9948592,"VT0139_S1_VP11_20190611",2,59
"553",67231,"0:44:49",826,117,248,152,"Positive",0.88181025,"VT0139_S1_VP11_20190611",1,59
"554",67232,"0:44:49",709,77,329,307,"Positive",0.935946,"VT0139_S1_VP11_20190611",1,59
"555",67233,"0:44:49",811,94,313,286,"Positive",0.9917156,"VT0139_S1_VP11_20190611",1,59
"556",67430,"0:44:57",869,139,184,188,"Positive",0.7296716,"VT0139_S1_VP11_20190611",197,60
"557",67431,"0:44:57",789,138,377,300,"Positive",0.9997017,"VT0139_S1_VP11_20190611",1,60
"558",67432,"0:44:57",757,157,388,399,"Positive",0.99988496,"VT0139_S1_VP11_20190611",1,60
"559",67433,"0:44:57",791,210,445,444,"Positive",0.5914873,"VT0139_S1_VP11_20190611",1,60
"560",67434,"0:44:57",841,178,428,439,"Positive",0.95827687,"VT0139_S1_VP11_20190611",1,60
"561",67435,"0:44:57",865,229,484,415,"Positive",0.6868738,"VT0139_S1_VP11_20190611",1,60
"562",68885,"0:45:55",0,539,181,130,"Negative",0.7296961,"VT0139_S1_VP11_20190611",1450,61
"563",68886,"0:45:55",0,480,240,337,"Positive",0.53520447,"VT0139_S1_VP11_20190611",1,61
"564",68887,"0:45:55",72,382,338,444,"Negative",0.9247295,"VT0139_S1_VP11_20190611",1,61
"565",68889,"0:45:55",597,223,434,287,"Positive",0.83921933,"VT0139_S1_VP11_20190611",2,61
"566",68890,"0:45:55",637,60,586,360,"Positive",0.9993793,"VT0139_S1_VP11_20190611",1,61
"567",68891,"0:45:55",589,73,525,455,"Positive",0.99999356,"VT0139_S1_VP11_20190611",1,61
"568",68892,"0:45:55",699,126,454,339,"Positive",0.9992273,"VT0139_S1_VP11_20190611",1,61
"569",68893,"0:45:55",777,150,375,328,"Positive",0.9966048,"VT0139_S1_VP11_20190611",1,61
"570",68894,"0:45:55",830,180,347,336,"Positive",0.9406011,"VT0139_S1_VP11_20190611",1,61
"571",68895,"0:45:55",661,219,328,484,"Positive",0.9851066,"VT0139_S1_VP11_20190611",1,61
"572",68896,"0:45:55",665,182,381,469,"Positive",0.9660373,"VT0139_S1_VP11_20190611",1,61
"573",68905,"0:45:56",660,257,330,466,"Positive",0.9710642,"VT0139_S1_VP11_20190611",9,61
"574",68921,"0:45:56",704,381,179,346,"Negative",0.7229001,"VT0139_S1_VP11_20190611",16,61
"575",68924,"0:45:56",683,396,110,97,"Negative",0.83652383,"VT0139_S1_VP11_20190611",3,61
"576",68924,"0:45:56",822,123,170,156,"Positive",0.99960595,"VT0139_S1_VP11_20190611",0,61
"577",69199,"0:46:07",767,176,273,232,"Positive",0.99112624,"VT0139_S1_VP11_20190611",275,62
"578",69200,"0:46:08",800,154,326,218,"Positive",0.98290426,"VT0139_S1_VP11_20190611",1,62
"579",69201,"0:46:08",874,162,276,170,"Positive",0.9728118,"VT0139_S1_VP11_20190611",1,62
"580",69202,"0:46:08",693,67,511,397,"Positive",0.99188,"VT0139_S1_VP11_20190611",1,62
"581",69203,"0:46:08",698,64,645,464,"Positive",0.7746131,"VT0139_S1_VP11_20190611",1,62
"582",69204,"0:46:08",754,174,434,465,"Positive",0.77132255,"VT0139_S1_VP11_20190611",1,62
"583",69205,"0:46:08",761,242,478,519,"Positive",0.9590999,"VT0139_S1_VP11_20190611",1,62
"584",70402,"0:46:56",690,539,181,256,"Positive",0.8009519,"VT0139_S1_VP11_20190611",1197,63
"585",70403,"0:46:56",597,405,315,326,"Positive",0.980534,"VT0139_S1_VP11_20190611",1,63
"586",70404,"0:46:56",740,343,335,236,"Positive",0.984098,"VT0139_S1_VP11_20190611",1,63
"587",70405,"0:46:56",717,292,368,302,"Positive",0.96762305,"VT0139_S1_VP11_20190611",1,63
"588",70406,"0:46:56",749,246,372,267,"Positive",0.97853917,"VT0139_S1_VP11_20190611",1,63
"589",70407,"0:46:56",739,189,388,272,"Positive",0.9919933,"VT0139_S1_VP11_20190611",1,63
"590",70408,"0:46:56",653,135,412,512,"Positive",0.9999995,"VT0139_S1_VP11_20190611",1,63
"591",70409,"0:46:56",697,129,372,296,"Positive",0.99986696,"VT0139_S1_VP11_20190611",1,63
"592",70410,"0:46:56",716,341,107,157,"Negative",0.75886077,"VT0139_S1_VP11_20190611",1,63
"593",70411,"0:46:56",686,223,250,312,"Positive",0.9152596,"VT0139_S1_VP11_20190611",1,63
"594",70412,"0:46:56",684,319,120,106,"Negative",0.9077025,"VT0139_S1_VP11_20190611",1,63
"595",70461,"0:46:58",682,291,143,197,"Positive",0.91550463,"VT0139_S1_VP11_20190611",49,NA
"596",70487,"0:46:59",691,318,97,185,"Positive",0.9248219,"VT0139_S1_VP11_20190611",26,NA
"597",70752,"0:47:10",675,318,140,162,"Negative",0.7832152,"VT0139_S1_VP11_20190611",265,NA
"598",70753,"0:47:10",658,259,210,307,"Positive",0.60370195,"VT0139_S1_VP11_20190611",1,NA
"599",70879,"0:47:15",924,148,117,100,"Positive",0.99961543,"VT0139_S1_VP11_20190611",126,NA
"600",70880,"0:47:15",939,159,122,92,"Positive",0.9965216,"VT0139_S1_VP11_20190611",1,NA
"601",70923,"0:47:16",962,179,121,118,"Positive",0.9916123,"VT0139_S1_VP11_20190611",43,64
"602",70940,"0:47:17",922,177,196,101,"Positive",0.91855216,"VT0139_S1_VP11_20190611",17,64
"603",70941,"0:47:17",944,189,114,92,"Positive",0.99781215,"VT0139_S1_VP11_20190611",1,64
"604",70943,"0:47:17",938,203,196,102,"Positive",0.7742977,"VT0139_S1_VP11_20190611",2,64
"605",70944,"0:47:17",942,223,168,96,"Negative",0.5435944,"VT0139_S1_VP11_20190611",1,64
"606",70945,"0:47:17",682,251,172,354,"Positive",0.9871335,"VT0139_S1_VP11_20190611",1,64
"607",70946,"0:47:17",676,237,247,376,"Positive",0.9989567,"VT0139_S1_VP11_20190611",1,64
"608",70947,"0:47:17",694,211,421,385,"Positive",0.9918166,"VT0139_S1_VP11_20190611",1,64
"609",70948,"0:47:17",733,225,491,521,"Positive",0.9542639,"VT0139_S1_VP11_20190611",1,64
"610",70949,"0:47:17",816,277,443,357,"Positive",0.8132414,"VT0139_S1_VP11_20190611",1,64
"611",73043,"0:48:41",949,533,187,238,"Positive",0.66935724,"VT0139_S1_VP11_20190611",2094,65
"612",73044,"0:48:41",859,448,259,326,"Positive",0.5514432,"VT0139_S1_VP11_20190611",1,65
"613",73044,"0:48:41",799,566,117,219,"Negative",0.742515,"VT0139_S1_VP11_20190611",0,65
"614",73045,"0:48:41",675,374,319,310,"Negative",0.72325504,"VT0139_S1_VP11_20190611",1,65
"615",73046,"0:48:41",618,310,378,321,"Positive",0.90915316,"VT0139_S1_VP11_20190611",1,65
"616",73047,"0:48:41",624,243,408,529,"Positive",0.9980071,"VT0139_S1_VP11_20190611",1,65
"617",73048,"0:48:41",579,80,552,624,"Positive",0.9594854,"VT0139_S1_VP11_20190611",1,65
"618",73049,"0:48:41",637,135,416,325,"Positive",0.9999143,"VT0139_S1_VP11_20190611",1,65
"619",73050,"0:48:42",653,107,395,319,"Negative",0.55122507,"VT0139_S1_VP11_20190611",1,65
"620",73051,"0:48:42",659,117,362,448,"Positive",0.9999703,"VT0139_S1_VP11_20190611",1,65
"621",73052,"0:48:42",877,107,110,121,"Negative",0.9226354,"VT0139_S1_VP11_20190611",1,65
"622",73053,"0:48:42",843,150,143,176,"Negative",0.5296182,"VT0139_S1_VP11_20190611",1,65
"623",73247,"0:48:49",755,124,242,247,"Negative",0.92110497,"VT0139_S1_VP11_20190611",194,NA
"624",73278,"0:48:51",888,154,166,133,"Positive",0.77673566,"VT0139_S1_VP11_20190611",31,66
"625",73279,"0:48:51",661,162,187,387,"Positive",0.56821436,"VT0139_S1_VP11_20190611",1,66
"626",73279,"0:48:51",655,316,119,177,"Positive",0.63676727,"VT0139_S1_VP11_20190611",0,66
"627",73280,"0:48:51",659,162,258,442,"Positive",0.99659663,"VT0139_S1_VP11_20190611",1,66
"628",73281,"0:48:51",695,168,346,500,"Positive",0.81945366,"VT0139_S1_VP11_20190611",1,66
"629",73283,"0:48:51",946,456,264,334,"Positive",0.878566,"VT0139_S1_VP11_20190611",2,66
"630",74650,"0:49:46",752,496,224,352,"Positive",0.7214174,"VT0139_S1_VP11_20190611",1367,67
"631",74651,"0:49:46",679,372,330,304,"Positive",0.973709,"VT0139_S1_VP11_20190611",1,67
"632",74652,"0:49:46",632,283,383,381,"Positive",0.73660237,"VT0139_S1_VP11_20190611",1,67
"633",74652,"0:49:46",833,576,84,112,"Negative",0.8923937,"VT0139_S1_VP11_20190611",0,67
"634",74653,"0:49:46",659,143,499,515,"Positive",0.9924481,"VT0139_S1_VP11_20190611",1,67
"635",74654,"0:49:46",736,139,376,307,"Positive",0.99997926,"VT0139_S1_VP11_20190611",1,67
"636",74655,"0:49:46",716,103,339,273,"Positive",0.99992096,"VT0139_S1_VP11_20190611",1,67
"637",74656,"0:49:46",756,136,300,244,"Positive",0.999908,"VT0139_S1_VP11_20190611",1,67
"638",74658,"0:49:46",686,106,363,329,"Positive",0.90913284,"VT0139_S1_VP11_20190611",2,67
"639",74659,"0:49:46",677,171,308,356,"Positive",0.9655695,"VT0139_S1_VP11_20190611",1,67
"640",74708,"0:49:48",668,149,302,344,"Positive",0.9997557,"VT0139_S1_VP11_20190611",49,68
"641",74709,"0:49:48",647,141,390,497,"Positive",0.99966455,"VT0139_S1_VP11_20190611",1,68
"642",74710,"0:49:48",648,130,367,329,"Positive",0.9995881,"VT0139_S1_VP11_20190611",1,68
"643",74711,"0:49:48",668,145,301,319,"Positive",0.9985475,"VT0139_S1_VP11_20190611",1,68
"644",74766,"0:49:50",837,220,182,208,"Negative",0.9469318,"VT0139_S1_VP11_20190611",55,69
"645",74767,"0:49:50",663,240,248,405,"Positive",0.98112476,"VT0139_S1_VP11_20190611",1,69
"646",74768,"0:49:50",685,221,263,444,"Positive",0.9984207,"VT0139_S1_VP11_20190611",1,69
"647",74769,"0:49:50",723,239,349,470,"Positive",0.8948138,"VT0139_S1_VP11_20190611",1,69
"648",74770,"0:49:50",784,237,480,453,"Positive",0.6438402,"VT0139_S1_VP11_20190611",1,69
"649",74771,"0:49:50",942,479,241,319,"Positive",0.73684955,"VT0139_S1_VP11_20190611",1,69
"650",76723,"0:51:08",743,501,219,370,"Negative",0.8158888,"VT0139_S1_VP11_20190611",1952,70
"651",76724,"0:51:08",711,383,326,351,"Positive",0.9715228,"VT0139_S1_VP11_20190611",1,70
"652",76725,"0:51:09",801,285,327,287,"Positive",0.8058715,"VT0139_S1_VP11_20190611",1,70
"653",76726,"0:51:09",794,168,316,265,"Positive",0.9473401,"VT0139_S1_VP11_20190611",1,70
"654",76727,"0:51:09",661,147,402,337,"Positive",0.8468722,"VT0139_S1_VP11_20190611",1,70
"655",76728,"0:51:09",666,52,409,326,"Positive",0.9927044,"VT0139_S1_VP11_20190611",1,70
"656",76729,"0:51:09",646,22,398,348,"Positive",0.9999654,"VT0139_S1_VP11_20190611",1,70
"657",76730,"0:51:09",681,112,316,363,"Positive",0.99949586,"VT0139_S1_VP11_20190611",1,70
"658",76731,"0:51:09",634,124,349,347,"Positive",0.92863375,"VT0139_S1_VP11_20190611",1,70
"659",76732,"0:51:09",647,93,393,382,"Positive",0.98319215,"VT0139_S1_VP11_20190611",1,70
"660",76733,"0:51:09",662,96,372,583,"Positive",0.9995326,"VT0139_S1_VP11_20190611",1,70
"661",76734,"0:51:09",892,106,383,311,"Positive",0.60570383,"VT0139_S1_VP11_20190611",1,70
"662",76737,"0:51:09",1006,233,194,143,"Negative",0.939752,"VT0139_S1_VP11_20190611",3,70
"663",76738,"0:51:09",702,365,139,235,"Negative",0.6836571,"VT0139_S1_VP11_20190611",1,70
"664",77128,"0:51:25",763,279,224,145,"Negative",0.57179505,"VT0139_S1_VP11_20190611",390,NA
"665",77202,"0:51:28",964,113,118,91,"Positive",0.99821824,"VT0139_S1_VP11_20190611",74,71
"666",77203,"0:51:28",906,127,134,170,"Positive",0.99965656,"VT0139_S1_VP11_20190611",1,71
"667",77204,"0:51:28",719,134,356,386,"Positive",0.9958198,"VT0139_S1_VP11_20190611",1,71
"668",77205,"0:51:28",719,160,318,433,"Positive",0.99704033,"VT0139_S1_VP11_20190611",1,71
"669",77206,"0:51:28",743,175,266,489,"Positive",0.88206625,"VT0139_S1_VP11_20190611",1,71
"670",77207,"0:51:28",790,205,505,490,"Negative",0.9171508,"VT0139_S1_VP11_20190611",1,71
"671",77208,"0:51:28",854,256,441,426,"Positive",0.8123096,"VT0139_S1_VP11_20190611",1,71
"672",77209,"0:51:28",1102,505,215,178,"Positive",0.86336875,"VT0139_S1_VP11_20190611",1,71
"673",78832,"0:52:33",1008,368,352,272,"Positive",0.9653737,"VT0139_S1_VP11_20190611",1623,72
"674",78833,"0:52:33",938,264,443,275,"Positive",0.61777043,"VT0139_S1_VP11_20190611",1,72
"675",78834,"0:52:33",874,277,423,313,"Negative",0.93631375,"VT0139_S1_VP11_20190611",1,72
"676",78835,"0:52:33",733,226,463,351,"Positive",0.71866786,"VT0139_S1_VP11_20190611",1,72
"677",78836,"0:52:33",711,178,454,318,"Positive",0.97448903,"VT0139_S1_VP11_20190611",1,72
"678",78837,"0:52:33",660,106,443,541,"Positive",0.9996369,"VT0139_S1_VP11_20190611",1,72
"679",78838,"0:52:33",630,133,354,428,"Positive",0.9811188,"VT0139_S1_VP11_20190611",1,72
"680",78839,"0:52:33",667,117,317,270,"Positive",0.999496,"VT0139_S1_VP11_20190611",1,72
"681",78840,"0:52:33",724,150,150,246,"Negative",0.85364926,"VT0139_S1_VP11_20190611",1,72
"682",78960,"0:52:38",727,221,138,78,"Positive",0.999892,"VT0139_S1_VP11_20190611",120,NA
"683",79000,"0:52:40",914,108,116,97,"Positive",0.990387,"VT0139_S1_VP11_20190611",40,NA
"684",79040,"0:52:41",827,149,177,213,"Positive",0.693586,"VT0139_S1_VP11_20190611",40,73
"685",79041,"0:52:41",662,155,281,413,"Positive",0.9998441,"VT0139_S1_VP11_20190611",1,73
"686",79042,"0:52:41",674,164,257,478,"Positive",0.99577254,"VT0139_S1_VP11_20190611",1,73
"687",79043,"0:52:41",716,177,340,537,"Negative",0.505587,"VT0139_S1_VP11_20190611",1,73
"688",79045,"0:52:41",1010,522,198,270,"Positive",0.7597736,"VT0139_S1_VP11_20190611",2,73
"689",80260,"0:53:30",164,629,91,210,"Negative",0.89546204,"VT0139_S1_VP11_20190611",1215,74
"690",80261,"0:53:30",391,524,196,383,"Negative",0.7981363,"VT0139_S1_VP11_20190611",1,74
"691",80263,"0:53:30",466,305,404,467,"Positive",0.99304444,"VT0139_S1_VP11_20190611",2,74
"692",80264,"0:53:30",642,223,436,384,"Positive",0.99371994,"VT0139_S1_VP11_20190611",1,74
"693",80265,"0:53:30",626,165,473,515,"Positive",0.99538815,"VT0139_S1_VP11_20190611",1,74
"694",80266,"0:53:30",648,131,440,420,"Positive",0.9995227,"VT0139_S1_VP11_20190611",1,74
"695",80267,"0:53:30",697,109,410,266,"Positive",0.9915673,"VT0139_S1_VP11_20190611",1,74
"696",80268,"0:53:30",721,122,320,373,"Positive",0.99652785,"VT0139_S1_VP11_20190611",1,74
"697",80269,"0:53:30",766,169,199,244,"Positive",0.9176153,"VT0139_S1_VP11_20190611",1,74
"698",80270,"0:53:30",800,180,200,78,"Negative",0.7901886,"VT0139_S1_VP11_20190611",1,74
"699",80341,"0:53:33",919,241,216,83,"Positive",0.9298285,"VT0139_S1_VP11_20190611",71,75
"700",80341,"0:53:33",763,180,187,93,"Positive",0.6047191,"VT0139_S1_VP11_20190611",0,75
"701",80343,"0:53:33",942,243,202,67,"Negative",0.7645284,"VT0139_S1_VP11_20190611",2,75
"702",80364,"0:53:34",821,287,157,142,"Positive",0.65402424,"VT0139_S1_VP11_20190611",21,NA
"703",80365,"0:53:34",855,325,98,99,"Negative",0.53415537,"VT0139_S1_VP11_20190611",1,NA
"704",80423,"0:53:36",801,214,187,74,"Negative",0.7389153,"VT0139_S1_VP11_20190611",58,NA
"705",80484,"0:53:39",991,452,268,289,"Negative",0.8505264,"VT0139_S1_VP11_20190611",61,76
"706",80485,"0:53:39",897,347,369,331,"Negative",0.7646597,"VT0139_S1_VP11_20190611",1,76
"707",80486,"0:53:39",773,218,473,330,"Positive",0.9981591,"VT0139_S1_VP11_20190611",1,76
"708",80487,"0:53:39",937,87,403,227,"Positive",0.9926604,"VT0139_S1_VP11_20190611",1,76
"709",80488,"0:53:39",913,0,402,309,"Positive",0.9907582,"VT0139_S1_VP11_20190611",1,76
"710",80488,"0:53:39",707,140,249,226,"Positive",0.69864136,"VT0139_S1_VP11_20190611",0,76
"711",80489,"0:53:39",682,0,492,424,"Positive",0.99999964,"VT0139_S1_VP11_20190611",1,76
"712",80490,"0:53:39",679,0,571,556,"Positive",1,"VT0139_S1_VP11_20190611",1,76
"713",80491,"0:53:39",684,0,571,342,"Positive",0.7921575,"VT0139_S1_VP11_20190611",1,76
"714",80492,"0:53:39",628,244,476,577,"Positive",0.94457966,"VT0139_S1_VP11_20190611",1,76
"715",80492,"0:53:39",634,450,261,445,"Positive",0.75360435,"VT0139_S1_VP11_20190611",0,76
"716",80492,"0:53:39",823,0,161,140,"Positive",0.9004208,"VT0139_S1_VP11_20190611",0,76
"717",80493,"0:53:39",775,0,720,299,"Positive",0.94286555,"VT0139_S1_VP11_20190611",1,76
"718",80525,"0:53:41",1082,0,172,198,"Negative",0.9319934,"VT0139_S1_VP11_20190611",32,77
"719",80526,"0:53:41",1034,0,317,246,"Positive",0.9941141,"VT0139_S1_VP11_20190611",1,77
"720",80527,"0:53:41",880,37,433,364,"Positive",0.68495935,"VT0139_S1_VP11_20190611",1,77
"721",80528,"0:53:41",852,90,467,273,"Positive",0.92708784,"VT0139_S1_VP11_20190611",1,77
"722",80529,"0:53:41",718,103,476,325,"Positive",0.9987165,"VT0139_S1_VP11_20190611",1,77
"723",80530,"0:53:41",663,104,428,343,"Positive",0.9853849,"VT0139_S1_VP11_20190611",1,77
"724",80531,"0:53:41",620,124,393,341,"Positive",0.99929166,"VT0139_S1_VP11_20190611",1,77
"725",80532,"0:53:41",647,152,332,210,"Positive",0.90100074,"VT0139_S1_VP11_20190611",1,77
"726",80533,"0:53:41",650,85,327,330,"Negative",0.5986318,"VT0139_S1_VP11_20190611",1,77
"727",80534,"0:53:41",679,63,425,298,"Positive",0.993547,"VT0139_S1_VP11_20190611",1,77
"728",80536,"0:53:41",857,120,117,121,"Positive",0.9996032,"VT0139_S1_VP11_20190611",2,77
"729",80561,"0:53:42",891,127,97,131,"Positive",0.7006913,"VT0139_S1_VP11_20190611",25,NA
"730",80625,"0:53:45",920,178,93,116,"Negative",0.8946321,"VT0139_S1_VP11_20190611",64,78
"731",80626,"0:53:45",689,200,295,357,"Positive",0.9973105,"VT0139_S1_VP11_20190611",1,78
"732",80629,"0:53:45",651,341,145,176,"Negative",0.8618507,"VT0139_S1_VP11_20190611",3,78
"733",80630,"0:53:45",911,176,112,83,"Positive",0.99990666,"VT0139_S1_VP11_20190611",1,78
"734",80754,"0:53:50",934,146,161,94,"Negative",0.6545842,"VT0139_S1_VP11_20190611",124,79
"735",80763,"0:53:50",665,210,280,410,"Positive",0.9971023,"VT0139_S1_VP11_20190611",9,79
"736",80764,"0:53:50",676,227,256,454,"Positive",0.9934622,"VT0139_S1_VP11_20190611",1,79
"737",80765,"0:53:50",786,201,300,450,"Positive",0.67579883,"VT0139_S1_VP11_20190611",1,79
"738",80765,"0:53:50",712,250,199,113,"Negative",0.8997914,"VT0139_S1_VP11_20190611",0,79
"739",80766,"0:53:50",756,239,414,524,"Positive",0.66908526,"VT0139_S1_VP11_20190611",1,79
"740",80767,"0:53:50",975,486,234,305,"Positive",0.5285466,"VT0139_S1_VP11_20190611",1,79
"741",85375,"0:56:55",0,528,192,131,"Positive",0.99908173,"VT0139_S1_VP11_20190611",4608,80
"742",85379,"0:56:55",616,296,396,332,"Positive",0.9999639,"VT0139_S1_VP11_20190611",4,80
"743",85380,"0:56:55",666,197,490,416,"Positive",0.95128447,"VT0139_S1_VP11_20190611",1,80
"744",85381,"0:56:55",647,113,523,514,"Positive",0.99053955,"VT0139_S1_VP11_20190611",1,80
"745",85382,"0:56:55",688,132,432,448,"Positive",0.99943215,"VT0139_S1_VP11_20190611",1,80
"746",85383,"0:56:55",763,127,433,204,"Positive",0.9642557,"VT0139_S1_VP11_20190611",1,80
"747",85384,"0:56:55",762,326,189,185,"Positive",0.95079255,"VT0139_S1_VP11_20190611",1,80
"748",85650,"0:57:06",900,130,132,94,"Positive",0.5899165,"VT0139_S1_VP11_20190611",266,NA
"749",85732,"0:57:09",784,269,235,112,"Negative",0.91322726,"VT0139_S1_VP11_20190611",82,81
"750",85733,"0:57:09",780,217,281,195,"Positive",0.8471859,"VT0139_S1_VP11_20190611",1,81
"751",85736,"0:57:09",784,125,322,335,"Positive",0.9882218,"VT0139_S1_VP11_20190611",3,81
"752",85737,"0:57:09",785,302,139,142,"Positive",0.5204985,"VT0139_S1_VP11_20190611",1,81
"753",85739,"0:57:09",802,197,237,175,"Positive",0.9793798,"VT0139_S1_VP11_20190611",2,81
"754",85740,"0:57:09",824,224,194,153,"Positive",0.9397694,"VT0139_S1_VP11_20190611",1,81
"755",85741,"0:57:09",834,220,203,153,"Positive",0.62114066,"VT0139_S1_VP11_20190611",1,81
"756",85743,"0:57:09",880,191,100,106,"Positive",0.8978054,"VT0139_S1_VP11_20190611",2,81
"757",85744,"0:57:09",871,176,171,148,"Positive",0.99980253,"VT0139_S1_VP11_20190611",1,81
"758",85747,"0:57:09",895,193,90,139,"Negative",0.71384925,"VT0139_S1_VP11_20190611",3,81
"759",91198,"1:00:47",445,182,531,835,"Positive",0.5901128,"VT0139_S1_VP11_20190611",5451,NA
"760",91199,"1:00:47",0,0,720,822,"Negative",0.5754581,"VT0139_S1_VP11_20190611",1,NA
"761",93717,"1:02:28",727,584,136,192,"Positive",0.7433936,"VT0139_S1_VP11_20190611",2518,82
"762",93718,"1:02:28",717,534,186,227,"Positive",0.8966754,"VT0139_S1_VP11_20190611",1,82
"763",93720,"1:02:28",549,128,548,484,"Positive",0.9816301,"VT0139_S1_VP11_20190611",2,82
"764",93721,"1:02:28",553,182,496,509,"Positive",0.9557621,"VT0139_S1_VP11_20190611",1,82
"765",93722,"1:02:28",616,68,603,491,"Positive",0.9990847,"VT0139_S1_VP11_20190611",1,82
"766",93723,"1:02:28",672,147,556,473,"Positive",0.9274463,"VT0139_S1_VP11_20190611",1,82
"767",93723,"1:02:28",627,319,358,339,"Positive",0.83924747,"VT0139_S1_VP11_20190611",0,82
"768",93724,"1:02:28",642,46,674,597,"Positive",0.86524934,"VT0139_S1_VP11_20190611",1,82
"769",93725,"1:02:29",892,585,135,118,"Positive",0.96792364,"VT0139_S1_VP11_20190611",1,82
"770",93725,"1:02:29",625,0,318,296,"Positive",0.6848364,"VT0139_S1_VP11_20190611",0,82
"771",93726,"1:02:29",648,0,279,250,"Positive",0.7209253,"VT0139_S1_VP11_20190611",1,82
"772",93727,"1:02:29",656,16,200,155,"Positive",0.996838,"VT0139_S1_VP11_20190611",1,82
"773",93729,"1:02:29",678,23,123,105,"Negative",0.89386743,"VT0139_S1_VP11_20190611",2,82
"774",93763,"1:02:30",922,0,172,358,"Positive",0.66955656,"VT0139_S1_VP11_20190611",34,83
"775",93764,"1:02:30",893,0,314,387,"Negative",0.63640577,"VT0139_S1_VP11_20190611",1,83
"776",93765,"1:02:30",830,0,233,368,"Negative",0.91091007,"VT0139_S1_VP11_20190611",1,83
"777",93766,"1:02:30",821,285,137,118,"Negative",0.614827,"VT0139_S1_VP11_20190611",1,83
"778",93766,"1:02:30",939,0,194,218,"Positive",0.97719884,"VT0139_S1_VP11_20190611",0,83
"779",93767,"1:02:30",758,20,385,314,"Positive",0.9999974,"VT0139_S1_VP11_20190611",1,83
"780",93768,"1:02:30",722,42,445,282,"Positive",0.9998129,"VT0139_S1_VP11_20190611",1,83
"781",93769,"1:02:30",688,72,397,290,"Positive",0.7380333,"VT0139_S1_VP11_20190611",1,83
"782",93771,"1:02:30",636,143,344,427,"Positive",0.9999788,"VT0139_S1_VP11_20190611",2,83
"783",93772,"1:02:30",652,150,304,247,"Negative",0.5673971,"VT0139_S1_VP11_20190611",1,83
"784",93773,"1:02:30",943,211,223,181,"Negative",0.99663585,"VT0139_S1_VP11_20190611",1,83
"785",93773,"1:02:30",625,231,202,184,"Positive",0.9870766,"VT0139_S1_VP11_20190611",0,83
"786",93774,"1:02:30",834,171,140,124,"Positive",0.92626643,"VT0139_S1_VP11_20190611",1,83
"787",93775,"1:02:30",819,165,142,134,"Positive",0.69118017,"VT0139_S1_VP11_20190611",1,83
"788",94006,"1:02:40",673,289,165,130,"Positive",0.9041397,"VT0139_S1_VP11_20190611",231,84
