Frame,Clock,x,y,h,w,label,score
121747,1:21:09,788,354,93,115,Negative,0.8322569
121748,1:21:09,805,209,278,130,Positive,0.7951863
121765,1:21:10,817,128,211,292,Negative,0.8141437
121766,1:21:10,752,130,373,432,Positive,0.9990132
121767,1:21:10,804,57,456,462,Negative,0.7046537
121768,1:21:10,815,204,266,465,Positive,0.84338284
125532,1:23:41,237,43,643,855,Positive,0.81701255
125938,1:23:57,613,573,147,423,Negative,0.8507063
125938,1:23:57,780,0,236,395,Negative,0.87898
125939,1:23:57,608,320,400,458,Negative,0.8990856
125939,1:23:57,672,5,222,320,Negative,0.8398245
125940,1:23:57,613,562,158,456,Negative,0.9471931
125940,1:23:57,671,20,223,50,Negative,1.0
125940,1:23:57,873,135,75,137,Positive,0.6948386
125983,1:23:59,871,479,238,177,Negative,0.9999999
125983,1:23:59,587,123,597,338,Negative,0.8879055
125984,1:23:59,590,4,716,470,Negative,0.7312334
125985,1:23:59,695,14,197,534,Negative,0.88657165
125991,1:23:59,651,0,720,604,Negative,0.61167836
125995,1:23:59,725,0,291,540,Negative,0.8975321
128501,1:25:40,967,266,448,313,Positive,0.8221851
128502,1:25:40,786,232,462,363,Positive,0.6754481
128503,1:25:40,656,133,557,530,Positive,0.7302702
128504,1:25:40,674,51,576,600,Positive,0.9607532
128505,1:25:40,674,123,378,345,Positive,0.99005616
128506,1:25:40,634,73,374,402,Positive,0.99999607
128507,1:25:40,632,120,335,261,Positive,0.9641049
128693,1:25:47,729,168,326,243,Positive,0.9891192
128694,1:25:47,656,181,443,544,Positive,0.582092
128694,1:25:47,672,243,275,185,Negative,0.8052263
128695,1:25:47,665,185,448,587,Positive,0.99018294
128696,1:25:47,672,131,444,560,Positive,0.9644232
128697,1:25:47,722,48,504,428,Positive,0.9999982
128699,1:25:47,791,114,333,349,Positive,0.999997
128700,1:25:48,1036,192,169,151,Negative,0.99815196
128700,1:25:48,740,111,142,213,Negative,0.9334866
128727,1:25:49,711,373,127,174,Positive,0.6571116
128728,1:25:49,704,286,207,153,Positive,0.8973872
128895,1:25:55,935,138,105,110,Positive,0.99947816
128902,1:25:56,945,185,116,101,Positive,0.8988961
128903,1:25:56,802,148,252,244,Positive,0.95263
128910,1:25:56,912,205,96,152,Negative,0.90692186
128913,1:25:56,707,354,136,122,Negative,0.9997553
128913,1:25:56,877,215,176,226,Negative,0.66025525
128914,1:25:56,721,233,269,415,Positive,0.99330586
128915,1:25:56,733,246,248,443,Negative,0.632059
128917,1:25:56,793,160,560,487,Positive,0.87820536
128917,1:25:56,1220,352,161,60,Positive,0.54392284
128918,1:25:56,901,323,392,379,Negative,0.91359687
130511,1:27:00,620,469,246,248,Positive,0.99840826
130512,1:27:00,584,331,363,536,Negative,0.52533984
130513,1:27:00,579,175,502,481,Positive,0.9217038
130514,1:27:00,673,195,385,204,Positive,0.9949226
130514,1:27:00,670,31,240,209,Positive,0.8233315
130516,1:27:00,673,0,217,137,Negative,0.6152252
130560,1:27:02,329,0,174,398,Positive,0.70939666
130561,1:27:02,391,575,108,90,Negative,1.0
130561,1:27:02,422,0,241,361,Positive,0.97126883
130562,1:27:02,537,25,425,297,Positive,0.8483933
130564,1:27:02,644,100,508,371,Positive,0.99987996
130565,1:27:02,668,87,351,477,Positive,0.99972886
130566,1:27:02,780,84,496,325,Positive,0.99996555
130567,1:27:02,774,285,270,166,Positive,0.9118767
130568,1:27:02,695,143,358,451,Positive,0.9999629
130570,1:27:02,946,112,130,138,Positive,0.9790323
130592,1:27:03,655,173,362,431,Positive,0.9209454
130594,1:27:03,666,170,331,362,Positive,0.7942708
130596,1:27:03,706,173,336,382,Positive,0.83466095
130597,1:27:03,724,200,363,410,Positive,0.98047227
130599,1:27:03,1049,242,136,118,Negative,0.99998796
130599,1:27:03,813,133,197,191,Positive,0.7928789
130867,1:27:14,819,273,238,165,Positive,0.66502017
130868,1:27:14,752,310,197,220,Positive,0.96033514
130869,1:27:14,753,160,332,226,Positive,0.99065816
130870,1:27:14,761,291,180,213,Negative,0.8117184
130871,1:27:14,756,235,249,223,Positive,0.91437143
130873,1:27:14,782,206,243,194,Positive,0.95573896
130874,1:27:14,807,192,261,169,Positive,0.548541
130879,1:27:15,864,208,131,156,Negative,0.763036
130880,1:27:15,898,197,90,118,Negative,0.8592648
132610,1:28:24,622,571,149,451,Negative,0.6927647
132717,1:28:28,156,472,248,315,Positive,0.519439
132718,1:28:28,164,428,292,448,Positive,0.5917661
132721,1:28:28,615,270,417,244,Positive,0.99985623
132721,1:28:28,526,345,305,132,Negative,0.82932425
132722,1:28:28,495,200,428,554,Positive,0.9134907
132723,1:28:28,576,93,483,488,Positive,0.9996338
132724,1:28:28,658,91,427,304,Positive,0.99999034
132725,1:28:29,671,391,111,92,Negative,0.9939839
132725,1:28:29,800,108,230,349,Positive,0.9647227
132725,1:28:29,715,129,194,400,Positive,0.90578145
132726,1:28:29,704,105,369,293,Positive,0.9921698
132728,1:28:29,677,72,236,313,Negative,0.7361158
132729,1:28:29,672,121,325,371,Positive,0.89252967
132730,1:28:29,671,118,422,516,Positive,0.9858732
132731,1:28:29,882,167,281,302,Positive,0.9908913
132732,1:28:29,791,0,337,234,Positive,0.7374219
132737,1:28:29,865,323,171,87,Negative,0.9168983
132786,1:28:31,387,141,579,690,Positive,0.9505369
132834,1:28:33,910,79,167,135,Positive,0.9831535
132835,1:28:33,768,89,431,312,Positive,0.9999962
132836,1:28:33,751,66,441,409,Positive,0.97570735
132837,1:28:33,656,2,601,618,Positive,0.9954287
132838,1:28:33,658,126,497,512,Positive,0.73468775
132839,1:28:33,640,95,625,640,Positive,0.97803587
132840,1:28:33,1064,527,193,216,Negative,0.9985103
132840,1:28:33,629,98,357,339,Positive,0.99717534
132841,1:28:33,713,212,292,247,Positive,0.9916809
132842,1:28:33,791,197,200,184,Positive,0.7541888
132843,1:28:33,676,72,496,242,Positive,0.9977718
132844,1:28:33,659,335,273,191,Negative,0.71734375
132844,1:28:33,736,0,227,305,Positive,0.95591706
132845,1:28:33,638,389,251,280,Positive,0.9328473
132845,1:28:33,829,46,252,261,Positive,0.91955495
132846,1:28:33,691,173,502,444,Positive,0.99807054
132847,1:28:33,823,609,92,130,Positive,0.66067773
132847,1:28:33,905,262,240,277,Positive,0.9976941
132848,1:28:33,804,273,444,449,Positive,0.9099429
132849,1:28:33,1094,354,366,186,Positive,0.66765875
132850,1:28:34,1137,346,357,143,Positive,0.84221625
132851,1:28:34,1122,326,352,158,Positive,0.9657696
132852,1:28:34,1151,301,372,129,Negative,0.7086262
132853,1:28:34,1131,212,192,131,Positive,0.63856167
132854,1:28:34,1096,220,374,184,Positive,0.7587069
132855,1:28:34,1044,443,111,145,Negative,0.9932642
132855,1:28:34,1032,179,181,197,Positive,0.923681
132856,1:28:34,980,426,110,120,Negative,0.98272425
132856,1:28:34,1011,176,151,182,Negative,0.93368024
132857,1:28:34,990,182,114,92,Negative,0.94312197
132861,1:28:34,650,264,205,196,Positive,0.5314803
133043,1:28:41,930,131,154,112,Positive,0.99992156
133057,1:28:42,678,186,238,376,Positive,0.9082271
133058,1:28:42,776,196,196,296,Positive,0.96802765
133059,1:28:42,674,288,180,110,Negative,0.9986681
133059,1:28:42,861,205,200,225,Negative,0.815124
133061,1:28:42,704,213,276,470,Positive,0.5284641
133063,1:28:42,758,264,456,522,Positive,0.5709702
133914,1:29:16,113,435,285,689,Negative,0.82303435
136171,1:30:46,0,415,288,442,Negative,0.7102718
136173,1:30:46,530,280,403,293,Positive,0.95138013
136174,1:30:46,576,203,476,406,Positive,0.95186293
136175,1:30:47,630,60,561,436,Positive,0.99909425
136176,1:30:47,650,120,473,296,Positive,0.5424206
136177,1:30:47,679,121,405,350,Positive,0.99948764
136178,1:30:47,736,150,370,438,Positive,0.99800533
136179,1:30:47,749,189,186,113,Negative,0.9992926
136179,1:30:47,902,241,216,216,Positive,0.99904567
136180,1:30:47,957,201,237,133,Positive,0.7055901
136228,1:30:49,729,154,399,346,Positive,0.97361064
136229,1:30:49,745,206,404,377,Positive,0.9837531
136230,1:30:49,694,149,467,439,Positive,0.9822222
136231,1:30:49,681,159,447,437,Positive,0.99875605
136232,1:30:49,774,255,449,284,Positive,0.67954844
136233,1:30:49,780,280,427,283,Positive,0.8662878
136234,1:30:49,752,545,115,222,Positive,0.8829752
136237,1:30:49,697,204,319,485,Positive,0.999913
136240,1:30:49,762,132,171,212,Negative,0.8370355
136318,1:30:52,777,160,358,268,Positive,0.9971437
136319,1:30:52,781,193,317,299,Positive,0.67940557
136320,1:30:52,687,91,625,439,Positive,0.9257722
136321,1:30:52,722,190,406,495,Positive,0.9522033
136322,1:30:52,771,266,442,375,Positive,0.96176493
136322,1:30:52,1002,452,268,278,Negative,0.9119254
136323,1:30:52,1041,605,115,239,Negative,0.76721126
136989,1:31:19,799,182,538,481,Positive,0.5248686
136989,1:31:19,779,270,285,269,Negative,0.54643023
136990,1:31:19,236,124,596,906,Positive,0.92017806
138258,1:32:10,0,584,136,145,Negative,0.7873262
138259,1:32:10,13,573,147,265,Positive,0.7486952
138260,1:32:10,138,545,175,285,Negative,0.8343111
138262,1:32:10,414,303,417,404,Positive,0.9534572
138264,1:32:10,634,254,402,236,Positive,0.6365511
138265,1:32:10,649,185,507,287,Positive,0.5922611
138266,1:32:10,741,145,437,352,Positive,0.99929583
138267,1:32:10,661,138,453,462,Positive,0.999871
138268,1:32:10,750,133,395,324,Positive,0.99531895
138269,1:32:10,938,129,197,89,Negative,0.7630587
138270,1:32:10,843,185,362,304,Positive,0.99702555
138276,1:32:11,946,454,147,128,Positive,0.65004146
138376,1:32:15,791,429,91,159,Positive,0.5331304
138377,1:32:15,768,371,144,181,Positive,0.5920304
138380,1:32:15,680,157,337,421,Positive,0.99379563
138381,1:32:15,693,178,314,399,Positive,0.9730728
138382,1:32:15,811,394,133,178,Positive,0.6591267
138382,1:32:15,683,71,214,297,Positive,0.90580016
138383,1:32:15,770,148,150,200,Positive,0.9999945
138384,1:32:15,959,245,214,110,Negative,0.9999354
138384,1:32:15,746,280,146,98,Positive,0.934726
138403,1:32:16,790,204,271,261,Positive,0.9985158
138405,1:32:16,665,160,465,511,Positive,0.9331648
138406,1:32:16,709,152,398,434,Positive,0.9853893
138407,1:32:16,647,339,212,382,Positive,0.9990061
138410,1:32:16,624,373,266,616,Positive,0.9877066
138410,1:32:16,698,42,145,167,Negative,0.7261683
138411,1:32:16,666,333,132,269,Positive,0.8372847
138412,1:32:16,657,342,145,77,Negative,0.8975901
138413,1:32:16,668,382,338,390,Negative,0.618566
138414,1:32:16,648,237,474,462,Positive,0.8745325
139691,1:33:07,27,442,278,312,Positive,0.99996054
139692,1:33:07,153,477,243,284,Positive,0.99894196
139693,1:33:07,253,489,231,299,Positive,0.86349815
139694,1:33:07,352,514,205,285,Negative,0.8111933
139695,1:33:07,441,474,246,416,Positive,0.87232536
139696,1:33:07,590,270,450,338,Positive,0.998495
139697,1:33:07,665,251,435,312,Positive,0.7332462
139698,1:33:07,661,134,538,324,Positive,0.6939986
139699,1:33:07,679,123,468,350,Positive,0.7964386
139700,1:33:08,756,171,379,285,Negative,0.57964474
139701,1:33:08,807,128,445,386,Negative,0.8686085
139702,1:33:08,675,103,361,496,Positive,0.99886984
139703,1:33:08,732,139,356,202,Positive,0.9559097
139704,1:33:08,711,349,148,180,Negative,0.9480061
139706,1:33:08,735,143,316,345,Positive,0.98537344
139709,1:33:08,958,249,224,192,Negative,0.9856397
139709,1:33:08,679,252,145,115,Negative,0.7650062
139763,1:33:10,746,162,356,253,Positive,0.91362226
139764,1:33:10,660,183,410,454,Positive,0.95526296
139765,1:33:10,661,175,430,510,Positive,0.99646217
139767,1:33:10,720,92,460,415,Positive,0.9999883
139770,1:33:10,1062,227,156,82,Negative,0.7814602
139778,1:33:11,948,91,115,96,Positive,0.80882025
139780,1:33:11,795,425,78,224,Negative,0.9350414
139834,1:33:13,706,105,461,416,Positive,0.9983669
139835,1:33:13,673,131,496,466,Positive,0.98407745
139836,1:33:13,651,132,559,543,Positive,0.9548657
139837,1:33:13,665,100,499,601,Positive,0.97037256
139838,1:33:13,714,186,502,535,Positive,0.9973484
139839,1:33:13,768,207,380,349,Positive,0.93861544
139840,1:33:13,790,323,397,346,Positive,0.88809466
141868,1:34:34,958,439,281,181,Positive,0.56098413
141869,1:34:34,912,368,341,323,Negative,0.5700561
141870,1:34:34,830,253,443,274,Positive,0.8676387
141870,1:34:34,847,405,176,253,Negative,0.85110736
141871,1:34:34,686,188,396,354,Positive,0.99211276
141872,1:34:34,751,128,401,260,Positive,0.999716
141873,1:34:34,683,110,370,302,Positive,0.9870914
141874,1:34:34,698,145,316,256,Positive,0.99889094
141885,1:34:35,732,133,394,321,Positive,0.99209154
141886,1:34:35,741,399,187,283,Positive,0.97382236
141890,1:34:35,911,422,167,134,Negative,0.8830006
142010,1:34:40,889,137,110,138,Positive,0.70820886
142081,1:34:43,785,235,142,139,Negative,0.6504032
142089,1:34:43,854,160,178,235,Negative,0.98497367
142089,1:34:43,779,180,157,76,Positive,0.9264414
142090,1:34:43,775,352,115,112,Negative,0.8852475
142093,1:34:43,783,213,225,189,Positive,0.97437006
142094,1:34:43,797,216,192,162,Positive,0.9846806
142098,1:34:43,848,166,172,171,Negative,0.5473394
142102,1:34:44,918,85,134,146,Negative,0.6866082
142103,1:34:44,923,96,133,114,Positive,0.8062419
143467,1:35:38,1003,347,373,277,Positive,0.9342488
143468,1:35:38,759,303,411,451,Negative,0.8785958
143470,1:35:38,764,159,533,493,Positive,0.891211
143471,1:35:38,742,147,449,326,Positive,0.9999846
143472,1:35:38,667,91,421,387,Positive,0.9999982
143474,1:35:38,644,99,330,332,Positive,0.9945852
143475,1:35:39,705,115,264,289,Positive,0.95432246
143478,1:35:39,759,161,179,79,Positive,0.770584
143824,1:35:52,944,162,120,111,Positive,0.6273277
143825,1:35:53,762,177,198,290,Positive,0.98354924
143826,1:35:53,751,177,204,326,Positive,0.99981207
143827,1:35:53,910,247,288,260,Positive,0.99663144
143827,1:35:53,748,184,187,170,Negative,0.56566495
143828,1:35:53,756,287,433,388,Positive,0.9954396
143829,1:35:53,933,387,333,269,Positive,0.57934815
143854,1:35:54,662,321,121,89,Negative,0.9466908
143855,1:35:54,665,241,232,185,Positive,0.99855703
143857,1:35:54,674,271,182,246,Positive,0.7890153
144092,1:36:03,966,184,135,75,Positive,0.61308986
144093,1:36:03,674,177,291,394,Positive,0.9071521
144094,1:36:03,675,177,285,427,Positive,0.99609643
144095,1:36:03,689,200,244,483,Positive,0.61332285
144096,1:36:03,725,224,252,527,Negative,0.7653404
144097,1:36:03,806,175,440,474,Positive,0.90220004
144098,1:36:03,947,375,345,333,Positive,0.7852556
151215,1:40:48,222,554,166,316,Positive,0.6667328
151216,1:40:48,407,467,253,364,Positive,0.8562542
151218,1:40:48,534,161,501,442,Positive,0.89980745
151219,1:40:48,646,127,498,338,Positive,0.89606714
151220,1:40:48,667,146,552,335,Positive,0.9675784
151221,1:40:48,763,160,408,305,Positive,0.98937595
151222,1:40:48,799,139,414,391,Positive,0.9795359
151223,1:40:48,770,115,453,375,Positive,0.99881893
151224,1:40:48,809,122,388,191,Positive,0.997726
151225,1:40:49,839,275,158,119,Negative,0.93272287
151298,1:40:51,800,406,113,190,Negative,0.92994606
151433,1:40:57,806,372,132,160,Negative,0.8751761
151434,1:40:57,806,390,102,151,Negative,0.93892187
151435,1:40:57,797,357,124,154,Negative,0.89399916
151436,1:40:57,769,303,161,175,Positive,0.94873774
151442,1:40:57,834,275,187,136,Negative,0.8723983
151443,1:40:57,816,163,302,192,Positive,0.953334
151454,1:40:58,900,99,120,95,Negative,0.6708427
154237,1:42:49,765,549,171,248,Negative,0.74118555
154238,1:42:49,686,298,422,452,Positive,0.9999893
154239,1:42:49,756,533,183,387,Positive,0.9433305
154239,1:42:49,950,653,67,138,Positive,0.9417908
154240,1:42:49,806,531,189,393,Positive,0.8820844
154329,1:42:53,903,133,141,150,Negative,0.80520934
154330,1:42:53,876,186,159,192,Positive,0.9999436
154331,1:42:53,845,163,302,237,Positive,0.9900136
154332,1:42:53,672,139,553,565,Negative,0.7284471
154504,1:43:00,690,395,325,172,Positive,0.95750463
154505,1:43:00,600,351,313,373,Negative,0.64289683
154506,1:43:00,608,232,440,403,Positive,0.60996044
154507,1:43:00,655,171,319,331,Positive,0.55435634
154508,1:43:00,711,191,243,224,Positive,0.986458
154509,1:43:00,665,152,286,490,Positive,0.9929334
154509,1:43:00,667,213,217,263,Positive,0.62852615
154510,1:43:00,701,57,344,418,Positive,0.9993318
154511,1:43:00,860,137,295,143,Positive,0.9935643
154514,1:43:00,798,272,135,153,Negative,0.7930955
154515,1:43:00,781,284,132,74,Positive,0.6440251
154517,1:43:00,750,269,196,86,Positive,0.87584317
154517,1:43:00,915,86,198,106,Positive,0.9999368
154563,1:43:02,805,82,290,209,Positive,0.9964947
154674,1:43:06,841,157,237,225,Positive,0.96508193
154675,1:43:07,968,120,102,100,Positive,0.986199
154691,1:43:07,947,84,121,106,Positive,0.5442479
154763,1:43:10,940,117,107,97,Positive,0.9998858
154784,1:43:11,712,254,192,198,Positive,0.99698704
154785,1:43:11,701,233,208,242,Positive,0.98699516
154785,1:43:11,933,121,91,175,Positive,0.50221187
154787,1:43:11,754,0,411,526,Negative,0.87235975
154788,1:43:11,852,8,347,428,Negative,0.8454459
